problem_type,pose_gt,scale_gt,focal_gt,x1,x2
3,3,-0,0.999958,-0,-0.00913255,3.00751,0,-3.7877,1,1,-0.237738,-0.00385228,0.971322,-0.0197944,-0.216266,0.976134,-0.0761408,0.263409,0.961675,0.196773,-0.00733439,0.980422,0.510776,-0.334404,0.792011,-0.0056594,0.296492,0.955019
3,3,-0,0.999607,-0,-0.0280464,-0.522918,0,0.638713,1,1,0.180787,-0.2882,0.940349,0.213493,0.491826,0.844114,-0.213225,-0.199252,0.956469,-0.129073,-0.211545,0.968808,0.122477,0.474957,0.871444,-0.42251,-0.123226,0.897942
3,3,-0,0.977748,-0,-0.209784,0.101554,0,1.76151,1,1,0.059955,0.00761125,0.998172,0.243237,-0.142241,0.959481,-0.446906,0.193595,0.873382,-0.284477,0.00632707,0.958662,-0.127327,-0.114879,0.985186,-0.714292,0.182007,0.675767
3,3,-0,0.95637,-0,-0.292157,2.68939,0,-0.27485,1,1,-0.041576,-0.282915,0.958243,-0.38089,0.225293,0.896753,0.542202,0.260587,0.798819,0.840491,-0.228894,0.491103,0.267543,0.444369,0.85496,0.995447,0.0494395,0.0814982
3,3,-0,0.928066,-0,-0.372415,-1.96795,0,-3.06496,1,1,-0.129416,0.0193065,0.991402,0.227527,-0.0907043,0.969538,0.00314529,-0.245851,0.969303,-0.97228,0.0183353,0.233101,-0.587013,-0.0947089,0.804019,-0.921125,-0.245066,0.302442
3,3,0,0.949656,0,0.313294,1.92731,0,4.1562,1,1,-0.263809,-0.263307,0.927941,0.495196,-0.0181568,0.868592,-0.0954223,-0.261347,0.960517,0.401847,-0.0720235,0.91287,0.49517,-0.00230263,0.868793,0.470936,-0.16285,0.867006
3,3,0,0.999946,0,0.010379,-0.514782,0,0.245418,1,1,0.179367,0.031061,0.983292,-0.243513,0.25371,0.936126,-0.0256773,0.123841,0.99197,0.186229,0.0309518,0.982019,-0.438181,0.202807,0.87571,-0.266146,0.104019,0.958304
3,3,0,0.999978,0,0.00659564,0.0535654,0,-1.5083,1,1,0.0839219,-0.211878,0.973686,-0.143081,-0.0441659,0.988725,0.110394,0.0243044,0.993591,0.126176,-0.258505,0.957734,-0.149064,-0.0530822,0.987402,0.157262,0.0294487,0.987118
3,3,0,0.999996,0,0.00281221,1.90233,0,-1.54107,1,1,0.103244,0.119102,0.9875,-0.143974,0.11485,0.982894,0.0681194,-0.0589131,0.995936,0.162828,0.12307,0.978949,0.106735,0.141094,0.984226,0.369434,-0.0684459,0.926733
3,3,-0,0.999988,-0,-0.00485634,-1.46803,0,3.05252,1,1,-0.106652,-0.202471,0.973463,0.548115,0.584695,0.598082,0.0685016,-0.906564,0.416472,-0.214178,-0.14424,0.966086,-0.340626,0.0772673,0.937019,-0.397726,-0.132939,0.907822
3,3,-0,0.999717,-0,-0.0237715,3.33218,0,2.75901,1,1,-0.252311,0.068355,0.965229,0.258622,-0.406363,0.876347,-0.302156,-0.129745,0.944388,0.555231,0.0211941,0.831426,0.53294,-0.216193,0.818068,0.204013,-0.0860251,0.975181
3,3,-0,0.999089,-0,-0.0426782,-0.307,0,-0.0710358,1,1,0.204226,-0.190279,0.960253,0.0815533,0.465698,0.881178,0.0907514,0.0695061,0.993445,0.0841496,-0.192719,0.977639,-0.069857,0.471805,0.878931,-0.0303471,0.0700543,0.997081
3,3,-0,0.998103,-0,-0.0615696,-0.02701,0,-1.25379,1,1,0.140353,0.0858435,0.986373,-0.102986,0.0821887,0.991281,-0.115823,0.0387075,0.992515,0.00274171,0.423334,0.905969,-0.810894,0.275801,0.516125,-0.244318,0.0398104,0.968878
