problem_type,pose_gt,scale_gt,focal_gt,x1,x2
3,3,-0.315971464,0.000000000,0.948768735,0.000000000,-0.929854393,0.000000000,0.741783857,1.000000000,1.000000000,-0.703211665,-0.583646297,0.406017691,0.580132902,0.693229496,0.427643299,0.048856247,-0.332731009,0.941755414,0.190441981,-0.670579374,-0.716976464,-0.833028436,0.484946847,0.266252160,-0.861098349,-0.302298844,-0.408809423
3,3,-0.102913454,0.000000000,0.994690359,0.000000000,0.834764004,0.000000000,0.688649178,1.000000000,1.000000000,0.436585486,-0.735886335,0.517556131,0.190703124,0.717932224,0.669481516,0.024674488,0.793443561,0.608143389,-0.437239736,-0.834659100,-0.334911346,-0.205363482,0.802736342,-0.559857249,-0.068082385,0.833958089,-0.547611773
3,3,0.799530685,0.000000000,0.600625277,0.000000000,-0.230034828,0.000000000,-0.853952646,1.000000000,1.000000000,0.381154627,0.786215186,0.486402094,-0.148373798,0.801564097,0.579206407,0.593596041,0.682293594,0.426754147,0.468723297,0.740481317,-0.481649041,0.505042493,0.843509793,0.182820231,0.354831249,0.547403038,-0.757921338
3,3,0.406129599,0.000000000,0.913815498,0.000000000,0.858966827,0.000000000,-0.103628159,1.000000000,1.000000000,0.583029866,0.662600338,0.470145732,0.823061049,-0.161040142,0.544643521,0.048449077,-0.340184897,0.939109623,0.231151104,0.628844261,-0.742377341,0.121538982,-0.156477496,-0.980175018,0.713622391,-0.314028084,-0.626202345
3,3,0.835653007,0.000000000,0.549257755,0.000000000,0.058340549,0.000000000,0.480303049,1.000000000,1.000000000,0.543590784,0.127239615,0.829649925,-0.796258032,0.214528590,0.565641761,0.216095999,0.748749077,0.626639724,0.987812936,0.127346173,-0.089491114,0.195659533,0.193656936,0.961360693,0.661319375,0.736104131,0.144247457
3,3,0.924060106,0.000000000,0.382247239,0.000000000,-0.038137197,0.000000000,0.018661261,1.000000000,1.000000000,0.467068613,-0.733244896,0.494164705,-0.566154420,0.574296176,0.591314793,-0.715236902,0.261930585,0.647941887,0.669054687,-0.742627144,0.029507773,-0.023542348,0.564915478,0.824812770,-0.054844819,0.261037558,0.963769376
3,3,0.573928535,0.000000000,0.818905413,0.000000000,0.320584536,0.000000000,0.042989969,1.000000000,1.000000000,0.571818471,-0.444119871,0.689768910,-0.173189402,0.804578304,0.568030953,0.171358660,-0.747357011,0.641945124,0.511335850,-0.432238251,-0.742768943,0.613459349,0.789292037,-0.026184279,0.577162921,-0.730294824,-0.365448207
3,3,0.886197329,0.000000000,0.463308036,0.000000000,-0.011482000,0.000000000,-0.150498390,1.000000000,1.000000000,-0.492248416,-0.131793916,0.860419571,-0.649079263,-0.569122493,0.504772842,-0.848395646,0.007633771,0.529307663,0.491107643,-0.157027826,0.856828749,0.042686921,-0.585243165,0.809733331,-0.053651072,0.007883413,0.998528659
3,3,0.998791039,0.000000000,0.049157720,0.000000000,-0.463482857,0.000000000,-0.732876301,1.000000000,1.000000000,0.228201762,0.502846181,0.833708286,-0.701268435,0.538462043,0.467205793,-0.573206127,-0.620423257,0.535266101,-0.269930989,0.947120547,0.173493430,-0.767924607,0.537655592,0.348164052,-0.575425386,-0.630525112,0.520887375
3,3,0.893323600,0.000000000,-0.449414015,0.000000000,0.575296164,0.000000000,0.975428581,1.000000000,1.000000000,0.713219702,-0.561554670,0.419492662,0.341584921,0.482413769,0.806595743,0.190084621,-0.756595612,0.625644267,0.140093356,-0.509958267,0.848714650,-0.321806222,0.442360431,0.837112963,-0.143244624,-0.638020337,0.756578505
3,3,0.744471669,0.000000000,-0.667654157,0.000000000,-0.161861420,0.000000000,0.909348965,1.000000000,1.000000000,0.701968431,0.218489215,0.677866399,-0.479470789,-0.634413600,0.606322587,-0.204284057,-0.796522975,0.569051147,-0.564833403,0.200422004,0.800496280,-0.744247377,-0.662192583,-0.087159157,-0.609699607,-0.792630553,-0.001785748
3,3,0.049739841,0.000000000,0.998762190,0.000000000,-0.838431120,0.000000000,-0.354986429,1.000000000,1.000000000,0.269758463,-0.762962699,0.587467670,-0.610296190,0.666277647,0.428500414,-0.842074692,0.092000872,0.531456649,-0.545171022,-0.566018462,-0.618394494,0.530129910,0.712016821,-0.460428298,0.840072572,0.099460959,-0.533278108
3,3,-0.031864818,0.000000000,0.999492228,0.000000000,0.822827101,0.000000000,-0.912490368,1.000000000,1.000000000,-0.053084817,-0.118509844,0.991532862,-0.558679938,-0.591618299,0.581261158,-0.781820476,0.212354451,0.586227179,0.604046345,-0.014980766,-0.796808422,0.562823534,-0.501901925,-0.656752706,0.718441546,0.126711860,-0.683948815
3,3,0.550259709,0.000000000,-0.834993601,0.000000000,-0.557495594,0.000000000,0.891885042,1.000000000,1.000000000,0.456587076,-0.590255797,0.665677369,-0.725009084,-0.515876830,0.456325442,0.632801831,-0.268274635,0.726354301,-0.799369514,-0.539081752,0.265328646,-0.335040897,-0.610408902,-0.717738569,-0.897400975,-0.244540229,0.367248565
3,3,0.663253307,0.000000000,0.748394966,0.000000000,-0.949687481,0.000000000,0.081001997,1.000000000,1.000000000,0.163134485,0.650418162,0.741851270,-0.382372528,0.694032550,0.610008299,0.524170280,-0.658828080,0.539621174,0.641989291,0.719496548,-0.264904618,0.527402639,0.770976663,0.356989443,0.336452276,-0.711364388,-0.617057979
3,3,0.488633096,0.000000000,0.872489393,0.000000000,0.775591612,0.000000000,-0.980320692,1.000000000,1.000000000,0.478715450,0.740143716,0.472248673,0.566767275,0.588242710,0.576840758,-0.735858560,-0.520602465,0.432995737,0.218118131,0.679857016,-0.700156391,0.282536596,0.503186285,-0.816686451,0.849472821,-0.489050508,0.198054403
3,3,-0.217418149,0.000000000,0.976078570,0.000000000,-0.119975090,0.000000000,-0.682621241,1.000000000,1.000000000,0.594168723,-0.464813858,0.656438529,0.131565019,0.762185216,0.633848786,0.765732884,-0.353576243,0.537249446,-0.789421499,-0.438692421,-0.429374725,-0.379702121,0.702915370,-0.601445198,-0.908236444,-0.342924505,-0.239810675
3,3,0.287560999,0.000000000,0.957762361,0.000000000,0.246913671,0.000000000,-0.704299450,1.000000000,1.000000000,0.677992165,-0.613057673,0.405569881,-0.687741816,-0.127345666,0.714698732,-0.361025751,0.767020583,0.530414760,-0.303175002,-0.586557686,-0.751022637,0.943089664,-0.119186006,-0.310445845,0.536841094,0.424672186,-0.729009807
3,3,0.969140530,0.000000000,-0.246509045,0.000000000,0.673836708,0.000000000,0.580161095,1.000000000,1.000000000,-0.534225106,0.610997975,0.584195971,0.841750741,0.198003650,0.502245188,0.660203636,-0.502865613,0.557904363,-0.635315776,0.651332557,0.414897442,0.664664626,0.081626289,0.742669582,0.385607839,-0.446351171,0.807512939
3,3,0.998855293,0.000000000,0.047834575,0.000000000,0.540153027,0.000000000,-0.922324896,1.000000000,1.000000000,-0.595074475,0.676048040,0.434563547,-0.742876768,0.049506094,0.667595267,-0.499568641,-0.175987959,0.848209620,-0.516443014,0.774672568,0.364923447,-0.697834015,0.056529164,0.714025259,-0.367133319,-0.258701652,0.893468916
