problem_type,num_points,quat_gt,tvec_gt,scale_gt,focal_gt,x1,x2
3,5,0.007346976,-0.544004679,-0.060672905,-0.836853445,-0.604310811,-0.709608376,-0.362304240,1.000000000,1.000000000,-0.703211665,-0.583646297,0.406017691,0.580132902,0.693229496,0.427643299,0.048856247,-0.332731009,0.941755414,0.436585486,-0.735886335,0.517556131,0.190703139,0.717932284,0.669481575,0.559966147,0.513983250,-0.649814725,-0.087227516,-0.854026616,0.512864351,0.884357989,0.261341125,0.386796802,0.152086213,0.813647151,0.561113179,0.486742139,-0.749213457,0.449178487
3,5,-0.976294935,0.190148577,0.101107843,0.021656835,-0.041494887,-0.083471216,-0.995645881,1.000000000,1.000000000,0.024674490,0.793443620,0.608143449,0.381154597,0.786215067,0.486402035,-0.148373812,0.801564157,0.579206407,0.593596041,0.682293594,0.426754147,0.583029866,0.662600338,0.470145732,-0.031971887,0.984794855,0.170753986,0.349219531,0.931525826,-0.101515979,-0.202528074,0.977960944,0.050742246,0.549992561,0.768264592,-0.327532828,0.565055788,0.824519873,-0.029648587
3,5,0.103282422,0.679049134,-0.542991936,0.483099222,-0.762379885,-0.628088772,-0.155824885,1.000000000,1.000000000,0.823061049,-0.161040142,0.544643521,0.048449077,-0.340184897,0.939109623,0.543590784,0.127239615,0.829649925,-0.796258032,0.214528590,0.565641761,0.216095999,0.748749077,0.626639724,0.130324751,-0.933569431,0.333861530,0.711519361,-0.615186572,-0.339537412,0.173650533,-0.981827438,-0.076553576,-0.001048478,-0.093026198,-0.995663166,-0.385287344,-0.829464376,-0.404403836
3,5,-0.944535196,0.101651005,-0.257892042,0.176102340,-0.550359786,0.258171171,0.794009984,1.000000000,1.000000000,0.467068613,-0.733244896,0.494164705,-0.566154361,0.574296176,0.591314733,-0.715236902,0.261930585,0.647941887,0.571818471,-0.444119871,0.689768910,-0.173189402,0.804578304,0.568030953,0.144156247,-0.631694436,0.761696279,-0.304097116,0.570667028,0.762800157,-0.223668233,0.542676985,0.809613645,0.580165863,-0.506196439,0.638100803,0.317436486,0.860489607,0.398486853
3,5,-0.535576105,0.771428704,0.074995428,0.335308403,0.035862479,0.376433164,0.925749362,1.000000000,1.000000000,0.171358660,-0.747357011,0.641945124,-0.492248416,-0.131793916,0.860419571,-0.649079263,-0.569122493,0.504772842,-0.848395646,0.007633771,0.529307663,0.228201792,0.502846241,0.833708405,0.055000730,0.789547205,0.611220181,-0.013346429,0.885541141,0.464369237,-0.498570204,0.854214907,0.147460654,-0.427002043,0.786500633,-0.446190536,0.644839406,0.661873281,0.382237971
3,5,0.229669139,0.805422604,0.541833103,0.070450924,0.476007402,0.703364551,-0.527915955,1.000000000,1.000000000,-0.701268435,0.538462043,0.467205793,-0.573206127,-0.620423257,0.535266101,0.713219702,-0.561554670,0.419492662,0.341584921,0.482413769,0.806595743,0.190084621,-0.756595612,0.625644267,0.503475726,-0.832399786,-0.231565967,-0.519727886,-0.420850605,-0.743483424,0.020017467,0.705533445,-0.708393753,0.822460890,0.034190867,-0.567793131,-0.122987978,0.397611141,-0.909274042
3,5,-0.002660943,-0.657124698,0.259956390,0.707532823,0.777840018,-0.047796428,0.626642108,1.000000000,1.000000000,0.701968431,0.218489215,0.677866399,-0.479470789,-0.634413600,0.606322587,-0.204284057,-0.796522975,0.569051147,0.269758463,-0.762962699,0.587467670,-0.610296190,0.666277647,0.428500414,-0.800441742,-0.212688953,-0.560407460,-0.004803246,0.903312504,0.428956181,-0.117550127,0.993020773,-0.009575480,0.205993146,0.961777151,-0.180420235,-0.384998977,-0.210778385,0.898525655
3,5,-0.735391498,-0.599956036,0.134447992,0.284913659,0.679280818,-0.631478310,-0.373915344,1.000000000,1.000000000,-0.842074692,0.092000872,0.531456649,-0.053084817,-0.118509844,0.991532862,-0.558679938,-0.591618299,0.581261158,-0.781820476,0.212354451,0.586227179,0.456587076,-0.590255797,0.665677369,-0.946326733,-0.015986951,0.322815984,0.563670456,-0.751056731,-0.343786895,-0.836093366,-0.339797348,-0.430680484,-0.764486313,-0.523448765,0.376247317,-0.039722033,-0.877639055,-0.477673441
3,5,0.623203576,0.389912009,-0.668006659,0.115554981,-0.501119554,0.762107849,-0.409964383,1.000000000,1.000000000,-0.725009084,-0.515876830,0.456325442,0.632801831,-0.268274635,0.726354301,0.163134485,0.650418162,0.741851270,-0.382372528,0.694032550,0.610008299,0.524170280,-0.658828080,0.539621174,-0.176846161,-0.149164900,-0.972869575,-0.400709957,-0.855725229,0.327362150,-0.988176644,0.007855029,0.153118297,-0.907488704,0.314384997,-0.278614908,-0.006069961,-0.994532943,0.104246952
3,5,-0.168726712,-0.037116829,-0.982602417,0.068162642,-0.012049487,0.989139915,0.146482214,1.000000000,1.000000000,0.478715450,0.740143716,0.472248673,0.566767335,0.588242769,0.576840818,-0.735858560,-0.520602465,0.432995737,0.594168723,-0.464813858,0.656438529,0.131565034,0.762185276,0.633848846,-0.211996958,0.744226635,-0.633390844,-0.268232495,0.643778801,-0.716659009,0.877249122,-0.474462181,-0.072935581,-0.431609035,-0.400004506,-0.808523417,0.137481913,0.768582344,-0.624803901
