timestamp,qw,qx,qy,qz
1.600000000000000033e-02,9.999999999255358984e-01,2.218489328606935588e-09,2.213964690281927637e-08,4.775293181133150382e-07
2.000000000000000042e-02,9.999999999471023138e-01,3.292345959812760587e-07,4.780546704541186314e-07,1.368283494130320402e-07
2.400000000000000050e-02,1.000000000257196708e+00,4.684946945550319598e-07,4.392084688903224998e-07,6.017386856469283301e-07
2.800000000000000058e-02,9.999999993007133714e-01,1.909674451962203461e-06,9.381184571127920719e-07,-4.588116497477444498e-07
3.200000000000000067e-02,1.000000005005838410e+00,1.351670993704353204e-05,2.356535060346561337e-06,-2.110663733064230949e-06
3.799999999999999906e-02,1.000000000110701004e+00,2.450471412815899294e-05,3.459440079438188443e-06,-4.603711967499328004e-06
4.200000000000000261e-02,9.999999999906342696e-01,3.125032273104597612e-05,4.210315146831859032e-06,-7.139916455706931267e-06
4.599999999999999922e-02,1.000000001055789456e+00,3.360353860182437139e-05,3.977505956007605126e-06,-7.046980429566016727e-06
5.199999999999999761e-02,9.999999987543888302e-01,3.231842130963455021e-05,3.752943231695446987e-06,-7.030793496045162741e-06
5.399999999999999939e-02,1.000000001104450753e+00,3.029095522512438834e-05,3.880883904612772044e-06,-5.973006052668867785e-06
5.999999999999999778e-02,9.999999998850901406e-01,3.007882355219971830e-05,3.886327460969608399e-06,-5.457345328906402685e-06
6.400000000000000133e-02,9.999999998825928049e-01,3.021799650603775397e-05,3.884441346661516935e-06,-5.222080786088753719e-06
6.800000000000000488e-02,9.999999992652578440e-01,2.900296277868004405e-05,4.887829575272745722e-06,-4.142239908082091306e-06
7.399999999999999634e-02,1.000000000769859509e+00,2.861876477840805499e-05,5.595305424688562199e-06,-3.144553205989892581e-06
7.599999999999999811e-02,1.000000001900589019e+00,2.695365142122824978e-05,7.925013619368102621e-06,-7.243078149586496187e-07
8.200000000000000344e-02,1.000000000730097094e+00,2.392932611854957852e-05,1.041245592238707270e-05,1.895509240561907000e-06
8.599999999999999312e-02,1.000000004278641885e+00,2.170592367066129523e-05,1.310094155854207439e-05,4.426295060648832906e-06
8.999999999999999667e-02,1.000000002372064545e+00,1.747338986346597361e-05,1.636566319104114617e-05,7.484994409012976396e-06
9.400000000000000022e-02,1.000000005384055202e+00,1.149562566664524707e-05,2.100918410961437270e-05,1.217143182603815808e-05
1.000000000000000056e-01,1.000000003821414740e+00,6.651553612939337358e-06,2.515801629732742533e-05,1.846434981713288693e-05
1.039999999999999952e-01,1.000000003896572176e+00,1.171362250996770145e-06,3.001772627130213568e-05,2.434257822288646707e-05
1.079999999999999988e-01,9.999999996946782321e-01,1.328375275914195090e-06,3.024037472859356172e-05,2.459471929382433053e-05
1.079999999999999988e-01,1.000000004810015719e+00,-6.220741768479770795e-06,3.646116436637278905e-05,3.165834800346557711e-05
1.120000000000000023e-01,9.999999979454357035e-01,-1.693008568099245458e-05,4.724265243893936087e-05,4.166363122960149761e-05
1.179999999999999938e-01,1.000000006841075706e+00,-1.941644201294373157e-05,5.018160546719858050e-05,4.558535028764500500e-05
1.199999999999999956e-01,1.000000003872333787e+00,-2.920437870752334207e-05,5.915209470666867400e-05,5.468666156238831074e-05
1.280000000000000027e-01,1.000000001708362340e+00,-3.271860060155409378e-05,6.292728741292939612e-05,5.855861985198708441e-05
1.320000000000000062e-01,9.999999971115997033e-01,-3.483935949185723146e-05,6.531938459168312847e-05,6.196115732665385966e-05
1.340000000000000080e-01,9.999999976408759927e-01,-3.913302280756794725e-05,7.092609901739929245e-05,6.780028474427947350e-05
1.400000000000000133e-01,9.999999949739071248e-01,-4.094898057635985123e-05,7.391954056281186043e-05,6.956000000005383549e-05
1.439999999999999891e-01,9.999999940543404797e-01,-4.297859517391427022e-05,7.653069019281906287e-05,7.209866864734235548e-05
