Attitude Estimation Problem
timestamp,qw,qx,qy,qz
0.016000,1.000000,-0.000002,-0.000002,0.000001
0.017000,1.000000,-0.000004,-0.000004,0.000002
0.018000,1.000000,-0.000006,-0.000006,0.000003
0.019000,1.000000,-0.000008,-0.000008,0.000004
0.020000,1.000000,-0.000009,-0.000010,0.000005
0.021000,1.000000,-0.000011,-0.000012,0.000006
0.022000,1.000000,-0.000013,-0.000014,0.000007
0.023000,1.000000,-0.000015,-0.000016,0.000008
0.024000,1.000000,-0.000016,-0.000018,0.000009
0.025000,1.000000,-0.000018,-0.000020,0.000010
0.026000,1.000000,-0.000020,-0.000022,0.000011
0.027000,1.000000,-0.000022,-0.000024,0.000012
0.028000,1.000000,-0.000023,-0.000026,0.000013
0.029000,1.000000,-0.000025,-0.000028,0.000014
0.030000,1.000000,-0.000026,-0.000030,0.000014
0.031000,1.000000,-0.000028,-0.000032,0.000015
0.032000,1.000000,-0.000028,-0.000034,0.000016
0.033000,1.000000,-0.000028,-0.000035,0.000016
0.034000,1.000000,-0.000027,-0.000037,0.000017
0.035000,1.000000,-0.000027,-0.000039,0.000018
0.036000,1.000000,-0.000027,-0.000041,0.000019
0.037000,1.000000,-0.000027,-0.000043,0.000019
0.038000,1.000000,-0.000026,-0.000044,0.000020
0.039000,1.000000,-0.000025,-0.000046,0.000020
0.040000,1.000000,-0.000024,-0.000048,0.000020
0.041000,1.000000,-0.000024,-0.000050,0.000021
0.042000,1.000000,-0.000024,-0.000051,0.000021
0.043000,1.000000,-0.000024,-0.000053,0.000021
0.044000,1.000000,-0.000024,-0.000055,0.000022
0.045000,1.000000,-0.000024,-0.000057,0.000022
0.046000,1.000000,-0.000026,-0.000059,0.000023
0.047000,1.000000,-0.000027,-0.000061,0.000024
0.048000,1.000000,-0.000028,-0.000063,0.000025
0.049000,1.000000,-0.000030,-0.000065,0.000026
0.050000,1.000000,-0.000031,-0.000067,0.000027
0.051000,1.000000,-0.000033,-0.000069,0.000028
0.052000,1.000000,-0.000035,-0.000071,0.000029
0.053000,1.000000,-0.000037,-0.000073,0.000030
0.054000,1.000000,-0.000040,-0.000075,0.000031
0.055000,1.000000,-0.000042,-0.000077,0.000032
0.056000,1.000000,-0.000044,-0.000079,0.000033
0.057000,1.000000,-0.000046,-0.000081,0.000035
0.058000,1.000000,-0.000048,-0.000083,0.000036
0.059000,1.000000,-0.000050,-0.000085,0.000037
0.060000,1.000000,-0.000052,-0.000087,0.000038
0.061000,1.000000,-0.000054,-0.000089,0.000039
0.062000,1.000000,-0.000056,-0.000091,0.000040
0.063000,1.000000,-0.000058,-0.000093,0.000041
0.064000,1.000000,-0.000060,-0.000095,0.000042
0.065000,1.000000,-0.000061,-0.000097,0.000043
0.066000,1.000000,-0.000063,-0.000099,0.000044
0.067000,1.000000,-0.000065,-0.000101,0.000045
0.068000,1.000000,-0.000067,-0.000103,0.000047
0.069000,1.000000,-0.000069,-0.000105,0.000048
0.070000,1.000000,-0.000071,-0.000106,0.000049
0.071000,1.000000,-0.000073,-0.000108,0.000050
0.072000,1.000000,-0.000075,-0.000110,0.000051
0.073000,1.000000,-0.000077,-0.000112,0.000052
0.074000,1.000000,-0.000079,-0.000114,0.000054
0.075000,1.000000,-0.000081,-0.000115,0.000055
0.076000,1.000000,-0.000083,-0.000117,0.000057
0.077000,1.000000,-0.000086,-0.000118,0.000058
0.078000,1.000000,-0.000088,-0.000120,0.000059
0.079000,1.000000,-0.000090,-0.000122,0.000061
0.080000,1.000000,-0.000092,-0.000123,0.000062
0.081000,1.000000,-0.000094,-0.000125,0.000064
0.082000,1.000000,-0.000097,-0.000126,0.000065
0.083000,1.000000,-0.000099,-0.000128,0.000067
0.084000,1.000000,-0.000102,-0.000129,0.000069
0.085000,1.000000,-0.000104,-0.000130,0.000070
0.086000,1.000000,-0.000107,-0.000132,0.000072
0.087000,1.000000,-0.000109,-0.000133,0.000073
0.088000,1.000000,-0.000112,-0.000134,0.000075
0.089000,1.000000,-0.000114,-0.000136,0.000076
0.090000,1.000000,-0.000117,-0.000137,0.000078
0.091000,1.000000,-0.000120,-0.000138,0.000080
0.092000,1.000000,-0.000123,-0.000139,0.000082
0.093000,1.000000,-0.000126,-0.000140,0.000083
0.094000,1.000000,-0.000129,-0.000142,0.000085
0.095000,1.000000,-0.000132,-0.000143,0.000087
0.096000,1.000000,-0.000135,-0.000144,0.000089
0.097000,1.000000,-0.000137,-0.000145,0.000090
0.098000,1.000000,-0.000140,-0.000147,0.000092
0.099000,1.000000,-0.000143,-0.000148,0.000094
0.100000,1.000000,-0.000146,-0.000149,0.000096
0.101000,1.000000,-0.000149,-0.000150,0.000099
0.102000,1.000000,-0.000152,-0.000151,0.000101
0.103000,1.000000,-0.000155,-0.000152,0.000104
0.104000,1.000000,-0.000159,-0.000152,0.000106
0.105000,1.000000,-0.000162,-0.000153,0.000109
0.106000,1.000000,-0.000165,-0.000154,0.000111
0.107000,1.000000,-0.000169,-0.000155,0.000114
0.108000,1.000000,-0.000172,-0.000155,0.000116
0.109000,1.000000,-0.000176,-0.000156,0.000119
0.110000,1.000000,-0.000180,-0.000156,0.000122
0.111000,1.000000,-0.000184,-0.000157,0.000124
0.112000,1.000000,-0.000187,-0.000157,0.000127
0.113000,1.000000,-0.000191,-0.000157,0.000129
0.114000,1.000000,-0.000195,-0.000158,0.000132
0.115000,1.000000,-0.000198,-0.000158,0.000135
0.116000,1.000000,-0.000202,-0.000158,0.000137
0.117000,1.000000,-0.000206,-0.000158,0.000140
0.118000,1.000000,-0.000209,-0.000159,0.000143
0.119000,1.000000,-0.000212,-0.000160,0.000145
0.120000,1.000000,-0.000215,-0.000160,0.000147
0.121000,1.000000,-0.000218,-0.000161,0.000149
0.122000,1.000000,-0.000221,-0.000162,0.000152
0.123000,1.000000,-0.000224,-0.000163,0.000154
0.124000,1.000000,-0.000227,-0.000164,0.000156
0.125000,1.000000,-0.000231,-0.000165,0.000158
0.126000,1.000000,-0.000234,-0.000166,0.000160
0.127000,1.000000,-0.000237,-0.000167,0.000162
0.128000,1.000000,-0.000240,-0.000168,0.000164
0.129000,1.000000,-0.000242,-0.000169,0.000165
0.130000,1.000000,-0.000245,-0.000170,0.000167
0.131000,1.000000,-0.000248,-0.000171,0.000169
0.132000,1.000000,-0.000251,-0.000173,0.000171
0.133000,1.000000,-0.000254,-0.000174,0.000174
0.134000,1.000000,-0.000257,-0.000175,0.000176
0.135000,1.000000,-0.000259,-0.000176,0.000178
0.136000,1.000000,-0.000262,-0.000177,0.000180
0.137000,1.000000,-0.000265,-0.000178,0.000181
0.138000,1.000000,-0.000267,-0.000179,0.000183
0.139000,1.000000,-0.000270,-0.000181,0.000185
0.140000,1.000000,-0.000272,-0.000182,0.000186
0.141000,1.000000,-0.000275,-0.000183,0.000188
0.142000,1.000000,-0.000277,-0.000185,0.000189
0.143000,1.000000,-0.000279,-0.000186,0.000190
0.144000,1.000000,-0.000282,-0.000188,0.000192
0.145000,1.000000,-0.000284,-0.000189,0.000193
0.146000,1.000000,-0.000287,-0.000191,0.000194
0.147000,1.000000,-0.000289,-0.000192,0.000196
0.148000,1.000000,-0.000291,-0.000194,0.000197
0.149000,1.000000,-0.000294,-0.000195,0.000198
0.150000,1.000000,-0.000296,-0.000197,0.000200
0.151000,1.000000,-0.000298,-0.000198,0.000201
0.152000,1.000000,-0.000300,-0.000200,0.000202
0.153000,1.000000,-0.000302,-0.000202,0.000204
0.154000,1.000000,-0.000304,-0.000204,0.000205
0.155000,1.000000,-0.000307,-0.000206,0.000205
0.156000,1.000000,-0.000309,-0.000207,0.000206
0.157000,1.000000,-0.000311,-0.000209,0.000207
0.158000,1.000000,-0.000313,-0.000212,0.000209
0.159000,1.000000,-0.000315,-0.000214,0.000210
0.160000,1.000000,-0.000316,-0.000216,0.000211
0.161000,1.000000,-0.000318,-0.000218,0.000213
0.162000,1.000000,-0.000320,-0.000220,0.000213
0.163000,1.000000,-0.000322,-0.000222,0.000214
0.164000,1.000000,-0.000324,-0.000224,0.000215
0.165000,1.000000,-0.000326,-0.000226,0.000216
0.166000,1.000000,-0.000328,-0.000228,0.000217
0.167000,1.000000,-0.000330,-0.000230,0.000218
0.168000,1.000000,-0.000331,-0.000232,0.000219
0.169000,1.000000,-0.000333,-0.000234,0.000220
0.170000,1.000000,-0.000335,-0.000236,0.000221
0.171000,1.000000,-0.000337,-0.000238,0.000222
0.172000,1.000000,-0.000339,-0.000240,0.000223
0.173000,1.000000,-0.000340,-0.000242,0.000224
0.174000,1.000000,-0.000342,-0.000244,0.000225
0.175000,1.000000,-0.000344,-0.000247,0.000226
0.176000,1.000000,-0.000346,-0.000249,0.000227
0.177000,1.000000,-0.000347,-0.000251,0.000228
0.178000,1.000000,-0.000349,-0.000253,0.000230
0.179000,1.000000,-0.000351,-0.000255,0.000231
0.180000,1.000000,-0.000352,-0.000259,0.000231
