timestamp,qw,qx,qy,qz
1.600000000000000033e-02,9.999999999998642197e-01,2.268928687850459543e-07,-1.483528854388513547e-07,4.450589929187687888e-07
2.000000000000000042e-02,9.999999200588747250e-01,3.871485791502184788e-04,5.827292544087868810e-05,-8.125569417355386491e-05
2.400000000000000050e-02,9.999996805758999407e-01,7.756839285565122729e-04,7.591342892980479059e-05,-1.771995834626186961e-04
2.800000000000000058e-02,9.999992809319312448e-01,1.167162468863020691e-03,9.320375259545064903e-05,-2.591919209444016096e-04
3.200000000000000067e-02,9.999987194314836625e-01,1.552235302728637413e-03,1.535227618206267764e-04,-3.579549129517621033e-04
3.799999999999999906e-02,9.999979753767077595e-01,1.948100777319797640e-03,1.901055009299397100e-04,-4.669108533436307435e-04
4.200000000000000261e-02,9.999970624137367592e-01,2.342893480867250938e-03,2.438783461328369363e-04,-5.714344992752453918e-04
4.599999999999999922e-02,9.999959922459018546e-01,2.738797231263751051e-03,2.582210094101991755e-04,-6.691814180538167454e-04
5.199999999999999761e-02,9.999947737797961755e-01,3.123775265256539899e-03,3.286191420307991149e-04,-7.658006567532641513e-04
5.399999999999999939e-02,9.999934041141885777e-01,3.514715814577634365e-03,3.494509441710414908e-04,-8.463952370143305827e-04
5.999999999999999778e-02,9.999918851383644558e-01,3.888722581685721130e-03,4.205512553582381550e-04,-9.646920465609562208e-04
6.400000000000000133e-02,9.999901998311520046e-01,4.270789050129042939e-03,5.033496815981715073e-04,-1.052255501431645975e-03
6.800000000000000488e-02,9.999883472476654989e-01,4.653759688206453998e-03,5.696451682045362624e-04,-1.150388642629410858e-03
7.399999999999999634e-02,9.999863497066198148e-01,5.040377327481314167e-03,6.467046292381968195e-04,-1.215224238163736337e-03
7.599999999999999811e-02,9.999842267236329629e-01,5.404239393394489645e-03,7.793336046854789896e-04,-1.316487618329354381e-03
8.200000000000000344e-02,9.999819187600582637e-01,5.779812824546124578e-03,8.777942041808793356e-04,-1.409040099069330722e-03
8.599999999999999312e-02,9.999794522494201976e-01,6.163936278937922307e-03,9.184860409719995981e-04,-1.502448631760208795e-03
8.999999999999999667e-02,9.999768356111021772e-01,6.543470240124172298e-03,9.431647845512406217e-04,-1.619159847741348263e-03
9.400000000000000022e-02,9.999740637532517074e-01,6.917940396919598778e-03,1.008102077992971543e-03,-1.731372771115067101e-03
1.000000000000000056e-01,9.999711492393090762e-01,7.290649246907854146e-03,1.075647101396214446e-03,-1.841224018786031353e-03
1.039999999999999952e-01,9.999681178435830819e-01,7.653401717492160083e-03,1.205123845564628083e-03,-1.932980866390329429e-03
1.079999999999999988e-01,9.999649392569449624e-01,8.011677036753489176e-03,1.337052011679714086e-03,-2.036069701922121715e-03
1.079999999999999988e-01,9.999615227399580863e-01,8.395389296871684850e-03,1.362452090591669690e-03,-2.148069467847516650e-03
1.120000000000000023e-01,9.999580206281932782e-01,8.773400260063421094e-03,1.390526484660893885e-03,-2.247413027897432383e-03
1.179999999999999938e-01,9.999549522475531527e-01,9.132803180912188110e-03,1.250350435767189593e-03,-2.263184800336629117e-03
1.199999999999999956e-01,9.999511759949399892e-01,9.501601561895429635e-03,1.249118007021768600e-03,-2.409335655293978230e-03
1.280000000000000027e-01,9.999473244832715046e-01,9.856252299403584632e-03,1.273007085709716496e-03,-2.565541330202877803e-03
1.320000000000000062e-01,9.999435010468202822e-01,1.017502461639543422e-02,1.466693496263992823e-03,-2.704144683950638218e-03
1.340000000000000080e-01,9.999392490026148828e-01,1.055159750432518861e-02,1.578642758414226712e-03,-2.769473096876024724e-03
1.400000000000000133e-01,9.999367878087374040e-01,1.071384331495831704e-02,1.945367209366977894e-03,-2.801694948980369953e-03
1.439999999999999891e-01,9.999322363291252014e-01,1.110141561853112378e-02,2.005539410479405867e-03,-2.873870695162331502e-03
1.479999999999999927e-01,9.999299809825807905e-01,1.137421119400803919e-02,1.998766280434082551e-03,-2.581740739428184817e-03
1.539999999999999980e-01,9.999315258761103387e-01,1.118949157088960575e-02,2.346166094280072688e-03,-2.496866459548357196e-03
1.580000000000000016e-01,9.999271054817103765e-01,1.154454957270649104e-02,2.309835771064781135e-03,-2.678013600167875388e-03
1.620000000000000051e-01,9.999232903874946121e-01,1.177740523114560386e-02,2.604073852793366457e-03,-2.815113858547694473e-03
1.660000000000000087e-01,9.999261338448764969e-01,1.148441554864664156e-02,2.868402918981793372e-03,-2.758136733085991225e-03
1.700000000000000122e-01,9.999224654881749830e-01,1.168370094431573671e-02,3.183864495237534366e-03,-2.901232698235144299e-03
1.739999999999999880e-01,9.999269939386454809e-01,1.133239839590546340e-02,3.196838121581314918e-03,-2.713625885248898383e-03
1.799999999999999933e-01,9.999307664030830933e-01,1.110945628500940689e-02,2.888746933743601732e-03,-2.587957253730468598e-03
1.839999999999999969e-01,9.999282778466885846e-01,1.127124234126690439e-02,2.780126005151802113e-03,-2.944343396297373697e-03
1.880000000000000004e-01,9.999237040125696918e-01,1.157573420835976939e-02,2.954341409387236869e-03,-3.140127092455975970e-03
1.920000000000000040e-01,9.999224710018904672e-01,1.179767889758160000e-02,2.656150076866438912e-03,-2.968438119968555382e-03
1.960000000000000075e-01,9.999186007318477953e-01,1.205709847178926264e-02,2.576978174753646617e-03,-3.282905784783179438e-03
2.000000000000000111e-01,9.999215448502439818e-01,1.173129539702111486e-02,2.666082148888895744e-03,-3.488962393690447396e-03
2.059999999999999887e-01,9.999229051782507760e-01,1.152527557042665358e-02,2.961254626459587733e-03,-3.547209318556516621e-03
2.099999999999999922e-01,9.999177681774681359e-01,1.190255933677297415e-02,3.001398139269788583e-03,-3.711815382710098241e-03
2.139999999999999958e-01,9.999225718352084957e-01,1.156132422772449507e-02,2.922126264352684858e-03,-3.556303510512705268e-03
2.200000000000000011e-01,9.999270420611476862e-01,1.119418476650103911e-02,2.888715505757012258e-03,-3.500872031935548748e-03
2.220000000000000029e-01,9.999221502803621320e-01,1.158382757839168317e-02,2.882265423001588358e-03,-3.633299239264948122e-03
2.280000000000000082e-01,9.999178267536128484e-01,1.198748398306603499e-02,2.688177893705085125e-03,-3.662467433212938158e-03
2.340000000000000135e-01,9.999191697536697898e-01,1.196089461866434688e-02,2.225851739310951045e-03,-3.692769027076122854e-03
2.379999999999999893e-01,9.999144625892221194e-01,1.229554456213475915e-02,2.081950212941415315e-03,-3.943674953453487481e-03
2.419999999999999929e-01,9.999089799580551663e-01,1.266127251490899511e-02,2.109483622594226712e-03,-4.156206971592231979e-03
2.439999999999999947e-01,9.999087654262669433e-01,1.255287274708523013e-02,2.417037605419233327e-03,-4.363959065834270915e-03
2.500000000000000000e-01,9.999060320686433689e-01,1.260422501854649435e-02,2.589876062404605859e-03,-4.727905075670505580e-03
2.520000000000000018e-01,9.999105042024459822e-01,1.229535150109834635e-02,2.325276036304865616e-03,-4.732970360129845622e-03
2.600000000000000089e-01,9.999047496265711654e-01,1.265896363160041831e-02,2.306156929962342554e-03,-4.992389629442530070e-03
2.640000000000000124e-01,9.999092023639573057e-01,1.233846454889099206e-02,2.052832789460905163e-03,-5.013501569674390194e-03
2.660000000000000142e-01,9.999087059406767120e-01,1.228528741261742177e-02,2.430935784555330378e-03,-5.073662231748037911e-03
2.720000000000000195e-01,9.999041930226836294e-01,1.267030570543383437e-02,2.240428271912060180e-03,-5.103783904639527975e-03
2.760000000000000231e-01,9.999092137637106692e-01,1.232852876132419298e-02,2.048171413321505600e-03,-5.037519516661753162e-03
2.800000000000000266e-01,9.999086748637223687e-01,1.230828708215105441e-02,2.427978757241096557e-03,-5.025228405988633844e-03
2.859999999999999765e-01,9.999084676648871683e-01,1.242715618477027197e-02,2.034634796071565881e-03,-4.947963466237015676e-03
2.899999999999999800e-01,9.999133723701196796e-01,1.208136323374094795e-02,2.105716394780605006e-03,-4.780625094451786822e-03
2.939999999999999836e-01,9.999165219855038478e-01,1.180502164513919962e-02,1.847139159018084103e-03,-4.917174117162888616e-03
2.979999999999999871e-01,9.999136777384011188e-01,1.191408286297229724e-02,2.190767122680825716e-03,-5.088441864988365627e-03
2.999999999999999889e-01,9.999161721684199922e-01,1.174496029996385804e-02,1.830373379777084069e-03,-5.133641679901677045e-03
3.059999999999999942e-01,9.999144057450699563e-01,1.180110363502232321e-02,2.222616205388382258e-03,-5.193757183665544813e-03
3.119999999999999996e-01,9.999095913933918611e-01,1.212762887125619360e-02,2.122578304715413023e-03,-5.405952164179696207e-03
3.160000000000000031e-01,9.999120944620158991e-01,1.188850191663777187e-02,2.434386654020046642e-03,-5.342343341798029381e-03
3.200000000000000067e-01,9.999159968338998672e-01,1.173550651519484310e-02,2.292181163197397342e-03,-5.002306269640692353e-03
3.240000000000000102e-01,9.999208085738340301e-01,1.140036473023114082e-02,2.100505073355314785e-03,-4.898585867819396644e-03
3.280000000000000138e-01,9.999197372428662023e-01,1.150995359679325182e-02,1.731603573986370982e-03,-5.004157213696030018e-03
3.320000000000000173e-01,9.999224003703028885e-01,1.136767632988013206e-02,1.368524410021126946e-03,-4.908799597638723380e-03
3.380000000000000226e-01,9.999261871605602536e-01,1.112920283350574135e-02,1.544688233701748499e-03,-4.623311918475902713e-03
3.420000000000000262e-01,9.999214598929409004e-01,1.152533422521833176e-02,1.571321643626372774e-03,-4.666011665117717269e-03
3.459999999999999742e-01,9.999260407591961108e-01,1.117980051274482592e-02,1.679205479252756424e-03,-4.483897979688801147e-03
3.499999999999999778e-01,9.999260687161273253e-01,1.117037238110958966e-02,2.059648978339188603e-03,-4.340245253886773104e-03
3.539999999999999813e-01,9.999307054910980819e-01,1.080662222248731687e-02,1.905411180644345703e-03,-4.262691690471512307e-03
3.599999999999999867e-01,9.999261434551136585e-01,1.114304762967509473e-02,2.045332859841136192e-03,-4.399629302408261146e-03
3.639999999999999902e-01,9.999213042843657639e-01,1.151449970279620587e-02,2.121724204220232918e-03,-4.505532293555230931e-03
3.679999999999999938e-01,9.999193288135568292e-01,1.158617168540867874e-02,1.940965973395901868e-03,-4.830025032314786207e-03
3.719999999999999973e-01,9.999145706401291189e-01,1.195259675977141701e-02,1.869583709775998357e-03,-4.948889675143676795e-03
3.760000000000000009e-01,9.999103946449447999e-01,1.234393952535274737e-02,1.844071842807087653e-03,-4.840375711029421164e-03
3.820000000000000062e-01,9.999148171627243453e-01,1.197785398360944227e-02,2.008858698563296269e-03,-4.780577278108577230e-03
3.860000000000000098e-01,9.999144272261144550e-01,1.191012255635068295e-02,2.390569151408227042e-03,-4.855140049106223404e-03
3.900000000000000133e-01,9.999099333086018948e-01,1.225303473963356392e-02,2.268473483576930252e-03,-4.984218946950416847e-03
3.940000000000000169e-01,9.999104287872038199e-01,1.231434344217189995e-02,1.879196835030315371e-03,-4.894891973643721375e-03
3.980000000000000204e-01,9.999054351830178877e-01,1.264297181479896552e-02,2.056754312574940371e-03,-5.004569596646259687e-03
4.040000000000000258e-01,9.999098245745178248e-01,1.232103716169880014e-02,2.274829099307214275e-03,-4.833209615341491940e-03
4.079999999999999738e-01,9.999146818172071072e-01,1.197634400407953867e-02,2.400593338260603032e-03,-4.629624424693149290e-03
4.119999999999999774e-01,9.999196025082000006e-01,1.169523102951746177e-02,2.218072424999367916e-03,-4.369238575183540668e-03
4.159999999999999809e-01,9.999244991258698922e-01,1.130210825378901926e-02,2.155335723108756010e-03,-4.314269905606663361e-03
4.199999999999999845e-01,9.999206151461734748e-01,1.151532056866961216e-02,2.338630153418055566e-03,-4.548802798980496574e-03
4.239999999999999880e-01,9.999252428638755186e-01,1.121269752633901468e-02,2.102544112807061463e-03,-4.400387034818826169e-03
4.279999999999999916e-01,9.999205719920939428e-01,1.159679221512016981e-02,2.095138161916296638e-03,-4.469285558704798496e-03
4.339999999999999969e-01,9.999247118538860946e-01,1.139663116374188892e-02,2.065920676209673061e-03,-4.052085117568289714e-03
4.380000000000000004e-01,9.999248379296625799e-01,1.132882896076035754e-02,2.462781814159523044e-03,-3.988838358665912701e-03
4.420000000000000040e-01,9.999205357766441926e-01,1.168717406538633680e-02,2.357418622570785736e-03,-4.095689435512935191e-03
