# Terrain-crossing trajectory for EKF testing
# Terrain type: flat
# Generated with realistic robognat physics
# Spatial coverage: 0.195m
"# Asynchronous sensor rates: {'range': 200, 'flow': 200, 'accel': 200}"
"# Format: timestamp,dt,range,optical_flow,accel_x,accel_z,omega,mask0,mask1,mask2,mask3"
"# mask=1 means sensor data available at this timestep, mask=0 means no data"
0.0,0.005,0.14920861459735388,0.01787974033488297,-0.02714259341240431,9.958032008664036,0.0,1,1,1,1
0.005,0.005,0.1504395363951648,-0.06788543445350333,-0.1357097651938511,9.871428184943667,0.0,1,1,1,1
0.01,0.005,0.14924272361185711,-0.04417155953915963,0.009319258420849472,9.965793800914918,0.0,1,1,1,1
0.015,0.005,0.1497525407352333,0.03732939591764593,-0.005439286484558897,9.597764717024726,0.0,1,1,1,1
0.02,0.005,0.14998616574119483,0.07250820839188181,-0.036373972288232324,9.859842840540395,0.0,1,1,1,1
0.025,0.005,0.14938009378613867,-0.034690363172976704,-0.0036200789584833106,9.70732776775649,0.0,1,1,1,1
0.03,0.005,0.1500368798108479,0.024546159970357417,0.16473660127335477,9.93042992080253,0.0,1,1,1,1
0.035,0.005,0.14883946889892946,0.02583119314309114,-0.011679827972132586,9.776800754657836,0.0,1,1,1,1
0.04,0.005,0.14850166894241346,-0.00214254402749662,0.028354810263907067,9.895091809312285,0.0,1,1,1,1
0.045,0.005,0.14923131314246998,0.057436828890704034,-0.08237502792670978,9.893989401414457,0.0,1,1,1,1
0.05,0.005,0.15058876643833582,-0.01218752291067856,0.17860154761986125,9.797881857262984,0.0,1,1,1,1
0.055,0.005,0.14909574073532603,-0.014201777954419903,-0.08048895929133357,9.724053816421323,0.0,1,1,1,1
0.06,0.005,0.15098848805247797,-0.01608728968199239,0.3126861469441057,9.72024172450885,0.0,1,1,1,1
0.065,0.005,0.1499689585514416,0.03322877897392186,-0.014012130112319922,9.679501731862391,0.0,1,1,1,1
0.07,0.005,0.1501072598116569,-0.021694037081483545,-0.09521718718525167,9.81975428241159,0.0,1,1,1,1
0.075,0.005,0.14885167739075342,-0.01764996125624875,-0.05672199588165932,9.730623038887314,0.0,1,1,1,1
0.08,0.005,0.14992081890192174,0.009131158242006608,0.0069856504067190885,9.858808099272816,0.0,1,1,1,1
0.085,0.005,0.1500233277568381,0.05627333090186529,0.07437365883033173,9.755160917789343,0.0,1,1,1,1
0.09,0.005,0.15144680900068083,0.025761254371167382,0.009033138907730038,9.931818417335464,0.0,1,1,1,1
0.095,0.005,0.148615944294608,0.007957964350047312,-0.15851343101384768,9.865974094816067,0.0,1,1,1,1
0.1,0.005,0.1509793108956652,0.006702184012909486,0.11117094680887107,9.968649582560928,0.0,1,1,1,1
0.105,0.005,0.14820633000572017,-0.06328057180098572,0.2043899986374884,9.751317821832922,0.0,1,1,1,1
0.11,0.005,0.1508037745074043,0.03560230150636453,0.10477378384634078,9.798067725773173,0.0,1,1,1,1
0.115,0.005,0.14957520182073425,-0.018810670436772373,-0.09736153526097069,9.555790774646477,0.0,1,1,1,1
0.12,0.005,0.15028448036102676,0.01080210815575876,-0.025900749923339753,9.652477799908999,0.0,1,1,1,1
0.125,0.005,0.15102162213581777,-0.03291857145304985,0.13582389870345676,9.77032639384597,0.0,1,1,1,1
0.13,0.005,0.14987919874972044,0.04509202271650553,0.16492950493662298,9.866798415183371,0.0,1,1,1,1
0.135,0.005,0.14894011966332588,0.009956409288236797,-0.0311324519186296,9.862690301991101,0.0,1,1,1,1
0.14,0.005,0.1489275019699197,-0.06063358855275065,0.1441852695405474,9.862780791013229,0.0,1,1,1,1
0.145,0.005,0.15064719115037664,0.022441948549385686,-0.06331454427897663,9.810731823587536,0.0,1,1,1,1
0.15,0.005,0.15029294206597066,-0.018124140392066408,-0.003428833034342084,9.77865869441689,0.0,1,1,1,1
0.155,0.005,0.14995391529522203,0.010745859146234528,0.19820791129051685,9.871914104109143,0.0,1,1,1,1
0.16,0.005,0.14908520490478003,-0.0050145096950215545,-0.005064243154315744,9.782814541321864,0.0,1,1,1,1
0.165,0.005,0.1500842114231615,-0.024911825802968742,0.027122547696294935,9.67277586634237,0.0,1,1,1,1
0.17,0.005,0.15024893005379197,0.037316098856364104,0.005357065259679935,9.72806885082281,0.0,1,1,1,1
0.17500000000000002,0.005,0.1492135129810199,-0.02235647982386645,0.03861420801876603,9.920570695887003,0.0,1,1,1,1
0.18,0.005,0.14922187552405075,-0.005414227730572622,0.17303360234539292,9.660232612983418,0.0,1,1,1,1
0.185,0.005,0.15069177716108584,0.029631837376177562,0.01863456279761567,9.525266215144972,0.0,1,1,1,1
0.19,0.005,0.15006860360537436,0.010413413179882501,0.1537035803619731,9.83063198494881,0.0,1,1,1,1
0.195,0.005,0.15132268719079708,-0.1047016509210551,-0.08940539518739547,9.662879513706587,0.0,1,1,1,1
0.2,0.005,0.1487452029470789,0.016528130210359458,-0.008929523284738977,9.816435981727226,0.0,1,1,1,1
0.20500000000000002,0.005,0.15107227821803695,-0.07532311032444039,-0.00045302499188021404,9.770557989394044,0.0,1,1,1,1
0.21,0.005,0.1504071768201114,0.043939437254856245,0.1582364994548403,9.73443902225501,0.0,1,1,1,1
0.215,0.005,0.14787985500398126,0.0805196719353597,-0.022663120409782647,9.725286022208394,0.0,1,1,1,1
0.22,0.005,0.15187979285575393,-0.022558224076050317,-0.0009321624934002185,9.58461827341047,0.0,1,1,1,1
0.225,0.005,0.1490571489326496,-0.017367457583942616,-0.09207763033082339,9.68864812588209,0.0,1,1,1,1
0.23,0.005,0.15006264379162695,0.05755596492716564,-0.09238010526946328,9.938010199428668,0.0,1,1,1,1
0.23500000000000001,0.005,0.1490157191149344,-0.017025872461324264,-0.041233061602901806,9.864380824641223,0.0,1,1,1,1
0.24,0.005,0.15007293775017028,0.08187938979544876,0.031206742704689656,9.905144897175768,0.0,1,1,1,1
0.245,0.005,0.14991318696023528,0.046540815941226235,-0.1062071061895805,9.87133710726903,0.0,1,1,1,1
0.25,0.005,0.15006760251500886,0.07275146276642917,-0.009461739723359563,9.894390200410623,0.0,1,1,1,1
0.255,0.005,0.14907031798741197,0.019692898113008884,-0.19399100135376954,9.884389448602168,0.0,1,1,1,1
0.26,0.005,0.148358296723976,0.06775990438382623,0.06575103809459837,9.760041143563225,0.0,1,1,1,1
0.265,0.005,0.14895846504621219,0.03820135065285113,0.04823598434966811,9.925761836627316,0.0,1,1,1,1
0.27,0.005,0.15133343802268137,-0.02248862805610731,-0.13614384167333513,9.889866198356833,0.0,1,1,1,1
0.275,0.005,0.15001659949498183,-0.036717242189896984,-0.0599233632695398,9.655257035576707,0.0,1,1,1,1
0.28,0.005,0.15154079379358684,0.005272275115955736,0.07577759870087586,9.692331034894641,0.0,1,1,1,1
0.28500000000000003,0.005,0.14986713492808637,-0.05886130008363373,0.07435937970510471,9.862342125897086,0.0,1,1,1,1
0.29,0.005,0.1508903953385031,-0.01968041649905742,-0.03980668773901399,9.787803360514731,0.0,1,1,1,1
0.295,0.005,0.14901159274653797,-0.06373551530067027,-0.007882943877292853,9.747508073312218,0.0,1,1,1,1
0.3,0.005,0.1498736665807468,-0.012478412039875424,-0.0876154848651925,9.767902938192492,0.0,1,1,1,1
0.305,0.005,0.15069878183518703,0.032992095371248385,0.018852089304724224,9.73856332749236,0.0,1,1,1,1
