problem_type,num_points,H_gt,scale_gt,focal_gt,x1,x2
3,4,-6.389705658,3.919866323,1.982385635,-0.746904314,-3.152740717,7.067830086,4.610208988,5.660063744,2.859696865,1.000000000,1.000000000,0.422521144,0.378218293,0.823666632,0.133037418,0.625853658,0.768510342,-0.330685407,0.619926035,0.711574972,-0.238248438,0.726042330,0.645058334,0.053518213,0.555461764,0.829818130,0.398939341,0.428604901,0.810644925,0.752275109,0.419730633,0.507846713,0.720318496,0.312268108,0.619378567
3,4,6.623902321,-14.343644142,2.451605797,11.545717239,6.975499153,8.020133972,-7.894699097,-2.192565918,13.888855934,1.000000000,1.000000000,-0.623713851,0.663872004,0.412619531,-0.687741816,-0.127345666,0.714698732,0.309827805,-0.534988523,0.785998762,-0.534225106,0.610997975,0.584195971,-0.807684124,0.047205534,0.587722778,-0.061167974,-0.193928763,0.979106784,0.713678300,0.376604646,0.590620160,-0.692075431,0.176949620,0.699800193
3,4,-3.364423275,-11.893838882,17.256702423,17.851697922,8.013514519,8.479004860,-10.470740318,15.477240562,7.824887276,1.000000000,1.000000000,-0.663545251,0.133269817,0.736170411,-0.595074475,0.676048040,0.434563547,0.048334133,0.756856680,0.651791215,-0.456542969,0.518918276,0.722697973,0.653808355,-0.222100824,0.723329782,0.072279759,-0.075273670,0.994539857,0.101002321,0.603839755,0.790680766,0.388398916,0.105882809,0.915387988
3,4,-2.436103821,12.378469467,15.221876144,-15.884552956,7.316654682,-9.363361359,11.539450645,13.485710144,-9.625236511,1.000000000,1.000000000,-0.656586349,-0.635069549,0.406916410,-0.435684234,-0.619863749,0.652646959,0.291705936,-0.811917007,0.505666256,-0.519640267,0.192569673,0.832400680,0.003356324,-0.097887911,0.995191813,-0.163751885,0.183598250,0.969266236,0.153424665,0.766634583,0.623484075,-0.815946162,-0.093449548,0.570525169
3,4,0.443671942,-2.900291920,2.158125162,1.961827397,1.504804611,1.930330873,-1.646863341,0.705690980,1.489671111,1.000000000,1.000000000,-0.734781146,0.107737988,0.669693291,-0.524166346,0.579574466,0.623973608,-0.715901256,-0.154289857,0.680940568,-0.733469427,-0.337050945,0.590270460,0.333102852,0.005507829,0.942874491,-0.226426736,0.418717742,0.879435241,0.604218483,-0.121722817,0.787466526,0.690484166,-0.289213628,0.663013577
3,4,-3.344968557,12.549510956,-8.558511734,-6.592063427,-9.061538696,-10.796338081,-12.932058334,0.816432238,6.875650883,1.000000000,1.000000000,-0.402866483,-0.701191604,0.588242173,-0.655740976,-0.074362352,0.751314819,-0.466197670,-0.571463704,0.675343573,-0.388762891,0.795466483,0.464861810,-0.808771729,0.172210529,0.562344968,-0.347776353,-0.209538758,0.913862824,-0.743360996,0.062662236,0.665948927,0.486446351,-0.643584073,0.590905726
3,4,-5.557422161,1.264281988,1.983833313,-0.739518404,-5.568413734,2.582592249,-1.944988847,-3.236906528,-5.425521374,1.000000000,1.000000000,-0.168921322,0.168709487,0.971083224,-0.285727829,-0.310179979,0.906723797,0.308560103,0.805456161,0.505995095,0.823642075,0.164832011,0.542627037,-0.472541600,-0.259928048,0.842105627,-0.482145160,-0.689147353,0.540936232,-0.044766370,0.496193022,0.867057383,0.543795466,0.020739153,0.838961422
3,4,0.690540493,10.252877235,-0.274018943,-9.854104996,0.286641747,-3.433940172,-3.384265423,0.815248013,9.456215858,1.000000000,1.000000000,-0.464960337,0.460393399,0.756207526,-0.633545578,0.542790651,0.551360488,-0.740534842,-0.474695325,0.475680947,0.196361929,0.256307274,0.946439981,0.409376293,0.206732109,0.888635337,0.483575165,0.437776893,0.757962048,-0.538387418,0.540251553,0.646735787,0.244905621,-0.499908090,0.830730498
3,4,4.397145748,-5.231360435,-2.217347622,1.204087734,-1.253225327,7.652334213,6.345762253,4.786857128,0.354370743,1.000000000,1.000000000,-0.658831894,-0.544739723,0.518844008,-0.675358534,-0.307483494,0.670331776,-0.665718555,-0.636250019,0.389877766,-0.445705384,-0.712031841,0.542547166,0.154685393,-0.498492450,0.852981687,0.365524143,-0.603559315,0.708595932,0.059834331,-0.384762704,0.921074092,-0.074335337,-0.596142530,0.799430013
3,4,5.035469055,1.768862963,-1.350313306,-0.286674410,-1.164361835,-4.626880646,1.936467171,-4.074492931,0.834826827,1.000000000,1.000000000,-0.729873478,0.476943225,0.489703894,-0.220127076,0.820808589,0.527083874,-0.312019378,0.714457691,0.626254141,-0.563488662,0.651444912,0.508035600,0.663510144,0.496161163,0.559980690,0.077939652,0.705034554,0.704877079,0.237678319,0.750338256,0.616848052,0.471013129,0.585528553,0.659775019
