problem_type,num_points,H_gt,scale_gt,focal_gt,x1,x2
3,8,-1.793220997,6.600326061,2.104701996,-7.281026840,-2.276611090,-0.805689991,-0.180618569,-2.874879837,6.721900463,1.000000000,1.000000000,0.197241142,0.268572479,0.942849338,0.714696586,0.212212861,0.666464210,0.797623992,-0.346832603,0.493460298,0.048449077,-0.340184897,0.939109623,0.144530699,0.301668376,0.942394316,-0.796258032,0.214528590,0.565641761,-0.216574535,0.318271220,0.922929525,0.766758502,-0.016934436,0.641712129,0.481098413,-0.396821946,0.781713963,0.205112502,-0.838877857,0.504195154,-0.365153670,-0.737610459,0.567973256,-0.048733208,-0.045890909,0.997757077,0.527263403,-0.354554743,0.772194445,0.565386653,0.680180252,0.466575503,0.639388382,0.015684793,0.768723905,-0.018423006,-0.820309281,0.571623385
3,8,12.347526550,-0.513629198,10.501691818,-6.494289398,13.017571449,7.424993992,-7.872110367,-10.370326996,9.786787033,1.000000000,1.000000000,0.309827805,-0.534988523,0.785998762,0.208536714,-0.822624385,0.528962791,0.106160283,-0.803020418,0.586419761,-0.172774315,-0.526046634,0.832720816,-0.656586349,-0.635069549,0.406916410,-0.435684234,-0.619863749,0.652646959,0.291705936,-0.811917007,0.505666256,0.488133520,-0.651647925,0.580586493,0.739430606,-0.187948868,0.646465480,0.506675184,-0.481963754,0.714836419,0.468295902,-0.403353035,0.786133170,0.417640477,0.027742857,0.908188701,-0.217155099,-0.060771778,0.974243522,0.109651759,-0.024085287,0.993678212,0.552151859,-0.515446365,0.655319273,0.740553260,-0.436405867,0.511009514
3,8,1.443806410,0.122676857,-0.742842853,0.192765012,1.242774367,1.349719048,0.571981430,-1.275334835,1.933246613,1.000000000,1.000000000,0.638683915,0.460512400,0.616450489,-0.702466607,-0.065987103,0.708651125,0.817848384,-0.248593032,0.518965900,0.144137144,-0.856849134,0.495008975,0.380462825,-0.615472674,0.690247297,-0.259372950,0.305496782,0.916186392,-0.753905058,-0.331144363,0.567424476,-0.377047360,-0.520186543,0.766316712,0.276567310,0.811298311,0.515078306,-0.769360006,0.367140770,0.522774220,0.378455728,0.271747738,0.884830117,-0.121432245,-0.169248194,0.978064060,-0.016570866,0.102182046,0.994627714,-0.454645574,0.699784279,0.550998569,-0.813640654,0.109665759,0.570931017,-0.515968025,0.138103813,0.845401883
3,8,14.512516975,-25.019151688,1.148854733,24.312267303,14.154490471,-1.996303678,1.194017529,1.293116927,28.444080353,1.000000000,1.000000000,-0.156868860,-0.775901735,0.611038983,-0.696266890,-0.274628609,0.663167894,0.813058734,-0.233589828,0.533264816,0.303109437,-0.534320533,0.789066732,-0.253893018,-0.686486542,0.681376874,-0.346070111,-0.308727950,0.885958552,-0.845706582,-0.058287155,0.530455410,0.601677895,-0.125118166,0.788878381,0.616633773,-0.553660214,0.559663296,-0.086916961,-0.778503954,0.621592343,0.637092471,0.537287354,0.552662194,0.643949986,-0.061002053,0.762631714,0.494792134,-0.597966969,0.630568206,0.129864722,-0.508072674,0.851467729,-0.359919578,-0.791563988,0.493846476,0.446135193,0.394207358,0.803469956
3,8,-0.557872295,0.683024406,-3.567801952,-4.219947815,-1.362425447,0.449158579,0.583431780,-4.095075607,-0.737999856,1.000000000,1.000000000,-0.674840152,0.538230062,0.504875302,0.526800275,0.562852383,0.636929035,0.620691478,0.649066269,0.439835370,0.553411365,0.647730350,0.523623288,-0.155881956,0.810340285,0.564844608,-0.036978871,0.834220469,0.550189793,0.513059437,0.662495136,0.545774937,-0.498358727,0.702452660,0.508132756,0.269201696,-0.596172631,0.756378591,0.511997163,0.634477019,0.579049051,0.329487771,0.739919662,0.586478293,0.395003974,0.679251671,0.618537843,0.337769419,0.047296662,0.940039754,0.330982655,0.176853850,0.926915944,0.407817334,0.646334946,0.644931197,0.267564893,-0.348494947,0.898309708
3,8,4.637036800,-1.505667090,-1.444711685,0.807642341,4.737603188,-2.448001146,1.140347600,2.297781467,4.103496075,1.000000000,1.000000000,0.747181296,-0.289317697,0.598343968,0.501034260,-0.268136263,0.822841167,0.483193010,-0.193717465,0.853813827,0.744150102,0.469275117,0.475417256,0.812816560,-0.214943975,0.541413248,-0.367654771,0.387420148,0.845420420,0.794369817,0.369060963,0.482462972,0.591301620,0.613411248,0.523535132,0.659642220,-0.484964311,0.574179173,0.329754800,-0.617374182,0.714220524,0.279656351,-0.563653886,0.777230144,0.438343555,0.353792936,0.826247811,0.724943757,-0.369475037,0.581330240,-0.661782503,-0.100144140,0.742977202,0.526566982,0.261886597,0.808790803,0.219261751,0.434016317,0.873815894
3,8,14.884039879,-5.073712349,-1.659530878,3.974929333,15.205332756,-1.616332173,-2.111208439,-0.909279823,-15.132148743,1.000000000,1.000000000,0.705854118,0.349796742,0.615964413,-0.090261675,-0.459098309,0.883788288,0.803354740,-0.068218946,0.591580451,0.197771803,-0.825770736,0.528194129,0.524172723,0.468757153,0.710992098,0.677914798,-0.502204776,0.536862969,0.446869016,-0.692909837,0.565848112,0.750288367,0.020652916,0.660788059,-0.503836513,-0.465923667,0.727367759,0.031030955,0.565890789,0.823896050,-0.728260696,-0.077177122,0.680940509,-0.390158296,0.787182331,0.477619588,-0.277357191,-0.526926517,0.803381264,-0.736322522,0.364129066,0.570297420,-0.575027585,0.602848053,0.553098023,-0.644790828,-0.144171417,0.750639260
3,8,2.021664858,-1.246405363,1.682543397,0.747105360,2.232820511,1.614976048,-1.757215619,-0.580901027,2.761184931,1.000000000,1.000000000,-0.737802923,-0.501747191,0.451549143,-0.036232665,-0.846818507,0.530646384,-0.583543897,-0.386832684,0.714028776,-0.457851887,0.693432391,0.556348085,0.376670063,-0.453682333,0.807646036,0.121989504,-0.471947312,0.873146176,-0.312680840,0.503779650,0.805255771,-0.649835527,-0.399812192,0.646423936,-0.035614993,-0.315234691,0.948345244,0.634796143,-0.359157711,0.684134185,0.154345483,-0.044899236,0.986996233,-0.285976201,0.704936922,0.649062037,0.813634336,0.173503861,0.554883301,0.676091611,0.131310329,0.725022495,0.028638305,0.661901414,0.749043703,0.085378617,-0.104834162,0.990818024
3,8,4.661716461,-4.847102642,-5.775177479,7.027876377,2.478584051,4.309810162,-1.033512712,-6.573122025,6.000366211,1.000000000,1.000000000,0.092701890,-0.825875580,0.556179762,0.629940271,-0.671549320,0.390124142,0.575885713,-0.690209985,0.438139170,0.738509357,-0.498496383,0.453988165,0.611724019,-0.244642973,0.752292216,-0.076383419,-0.856699824,0.510128379,-0.298144281,-0.772471964,0.560711145,-0.445587724,-0.742766440,0.499749541,0.138796717,0.113641568,0.983778954,0.462502122,0.521846950,0.716775775,0.408862770,0.493561000,0.767612398,0.379259378,0.692551672,0.613624096,-0.034702688,0.783591628,0.620306373,0.096364833,-0.052316803,0.993970215,-0.098884858,-0.178275228,0.978999317,-0.152987465,-0.316363305,0.936220706
3,8,9.566313744,-4.545024395,3.907647610,-3.522026062,1.753062725,11.518683434,-5.188101292,-10.382329941,-0.231546849,1.000000000,1.000000000,-0.738095820,-0.449583232,0.503079951,-0.664723337,-0.638716638,0.387535810,-0.683654547,-0.442790419,0.580132067,-0.346007317,-0.657271981,0.669531584,0.002321864,-0.582201660,0.813041031,-0.470762253,-0.575307310,0.668882906,-0.495917469,-0.511362255,0.701836467,-0.510938346,-0.691609621,0.510507703,-0.260337293,0.648897231,0.714952290,-0.166553989,0.487697005,0.856978059,-0.192165613,0.706738353,0.680876851,0.195664570,0.663579166,0.722065151,0.497920185,0.710101843,0.497826189,0.061599940,0.709729612,0.701775789,0.027310099,0.756397963,0.653541267,0.021459080,0.554102063,0.832172096
