problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,1,0.677469134,-0.002795830,0.000098509,0.735545814,-0.082699716,0.065534472,-0.562081635,1.000000000,1.000000000,-0.703211665,-0.583646297,0.406017691,-3.256720781,4.444341660,3.022275209
1,1,-0.421933353,-0.195844769,-0.093217179,-0.880299747,0.869385839,-0.232995868,0.038832784,1.000000000,1.000000000,0.580132902,0.693229496,0.427643299,1.307272434,-0.935706198,0.846996725
1,1,0.401476383,0.300479829,0.860626042,0.088607974,0.059400439,0.342298746,-0.984603643,1.000000000,1.000000000,0.048856247,-0.332731009,0.941755414,-3.017977715,0.424561024,-2.172316074
1,1,0.716989458,0.306838185,-0.537834525,0.320172489,0.373545408,0.177953243,0.860872984,1.000000000,1.000000000,0.436585486,-0.735886335,0.517556131,1.889129758,-4.083424568,2.678004742
1,1,-0.386614799,0.502443612,0.770530581,-0.066046149,0.307837963,-0.168001294,0.402381182,1.000000000,1.000000000,0.190703124,0.717932224,0.669481516,5.407170773,1.003221989,-1.757654071
1,1,0.022929277,0.951188207,-0.074577488,-0.298585713,-0.905070961,0.472163796,-0.343531549,1.000000000,1.000000000,0.024674488,0.793443561,0.608143389,-3.833066463,-6.916975021,-5.899022579
1,1,0.024406306,-0.044767540,0.794124961,-0.605611920,-0.269322634,-0.505922198,0.965100527,1.000000000,1.000000000,0.381154627,0.786215186,0.486402094,-1.704782963,0.205303535,-2.783804417
1,1,0.011103575,-0.692477167,-0.493088067,-0.526513338,-0.854628205,0.263269424,0.769414306,1.000000000,1.000000000,-0.148373798,0.801564097,0.579206407,5.604868412,-1.121555805,1.236025572
1,1,-0.785645843,-0.519414306,0.054025467,0.331738800,-0.044536471,-0.524451137,-0.450186312,1.000000000,1.000000000,0.593596041,0.682293594,0.426754147,-0.463668704,1.921169877,-1.250618219
1,1,0.400923967,0.050715685,-0.597237706,0.692816675,0.795312524,0.818416238,-0.878871322,1.000000000,1.000000000,0.583029866,0.662600338,0.470145732,1.195857286,-2.355954170,-0.768039584
