problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,2,0,1,0,2.45873e-05,0.694695,-0.26015,-0.342265,1,500,0.971499,-0.226516,0.0522236,-0.955593,0.948475,-0.170133,2.04349,-0.649509,-0.43871,1.08273
1,2,0,-0.10276,0,0.994706,-1.78579,-1.82631,1.15747,1,500,-9.11106,-6.69519,-10.9606,-8.41481,0.99297,-0.368191,1.05631,0.217442,0.133517,1.02208
1,2,0,-0.533959,0,0.84551,-0.874475,-1.29387,1.88236,1,500,-7.51353,-2.9987,-6.21753,-1.58087,-0.538208,0.180102,2.3854,0.314314,0.236213,3.48373
1,2,0,-0.862282,0,0.506429,1.40184,0.744714,0.412998,1,500,-1.01561,1.37294,0.515008,0.11604,-0.745492,0.346451,2.10688,0.395297,-0.609661,1.07181
1,2,0,-0.885475,0,0.464687,1.57507,0.172048,-0.386983,1,500,-2.51302,-1.91898,-1.17346,0.0709237,-0.750652,-0.722926,2.27388,-0.320981,-0.0553854,3.9801
1,2,0,0.713654,0,0.700498,0.131493,-1.99575,1.43637,1,500,6.16962,-2.94968,0.960708,-1.48333,0.929591,0.307393,3.3762,-0.249271,-0.544276,1.55345
1,2,0,0.733737,0,0.679434,-0.495396,1.88734,0.503373,1,500,1.38828,2.01358,11.4458,12.6255,-0.529707,0.515498,2.20558,0.513868,0.904477,2.99931
1,2,0,-0.955472,0,0.295082,-1.36856,-1.31703,0.689732,1,500,-1.22436,-1.30309,-0.615642,-0.20046,0.0343323,-0.74842,1.06603,0.941033,0.593608,3.09671
1,2,0,-0.99912,0,0.0419526,-0.167875,-1.46802,-1.08952,1,500,-0.363136,-1.40761,0.179923,-3.62863,-0.0217504,0.0863363,2.07973,0.356447,0.0639147,1.45018
1,2,0,-0.986565,0,0.163368,1.51905,-1.27594,-0.638441,1,500,1.29848,-1.62002,0.202667,-0.551157,0.462587,-0.480924,1.66767,0.515826,-0.574454,4.1005
1,2,0,0.644461,0,0.764637,1.74906,0.461331,1.59252,1,500,1.77365,0.122834,22.8836,4.36174,-0.997662,-0.156625,2.08134,0.727736,0.557486,3.78574
1,2,0,-0.982859,0,0.184356,1.286,1.7906,-1.31054,1,500,4.10749,4.19984,-0.0662033,0.539977,0.814065,-0.256609,1.48306,-0.0215562,-0.539196,3.98569
1,2,0,-0.857231,0,0.514932,-1.62586,-1.75147,-1.02177,1,500,-8.3437,-2.35663,-3.64764,-1.73509,-0.161622,0.345764,3.75732,0.509568,-0.662539,4.19192
1,2,0,-0.915554,0,0.402196,-1.34754,-0.106098,0.821886,1,500,-2.25929,-0.52261,-0.978254,0.186118,-0.891481,-0.675033,1.98954,0.615417,0.805008,4.08437
1,2,0,-0.999999,0,0.00170317,-0.102054,0.791555,-0.326445,1,500,0.819052,0.957685,0.0181845,0.354912,0.767002,-0.0293122,1.14191,0.12592,0.264633,3.21298
1,2,0,0.451146,0,0.89245,-0.407729,-0.699692,0.285117,1,500,6.40836,-0.981806,3.70913,-3.74869,-0.632956,0.567443,1.11294,-0.87399,-0.377637,1.18462
1,2,0,0.88564,0,0.464372,-0.625474,-0.336536,-0.152956,1,500,0.742018,-0.392743,1.89769,0.35663,-0.792083,-0.62306,3.50309,0.56375,0.776992,3.34778
1,2,0,0.876658,0,0.481114,-0.142449,1.86301,-0.442484,1,500,4.72674,4.06264,1.83403,1.74027,0.461601,-0.0439665,2.38367,-0.134073,0.144639,2.77205
1,2,0,0.959421,0,0.281977,-0.821737,1.07159,-1.7637,1,500,1.3026,1.03332,2.23003,3.83201,0.405506,0.196068,3.82029,0.383973,0.765552,2.91696
1,2,0,0.996438,0,0.0843341,0.855263,-1.59317,-0.331336,1,500,0.321377,-2.4115,0.853096,-1.08637,-0.75757,-0.646287,1.1505,0.422849,-0.642876,2.47132
1,2,0,0.842816,0,0.538201,-0.839515,-1.72156,1.70809,1,500,0.884973,-0.495842,0.160315,-1.11939,0.0987767,0.0495248,4.22049,0.107173,-0.640651,1.27084
1,2,0,0.890528,0,0.454928,-0.301477,1.07426,-0.969255,1,500,1.47197,0.32361,3.52038,2.11647,-0.524218,-0.544128,3.76131,0.434892,0.682404,3.67342
1,2,0,-0.279319,0,0.960198,0.338638,-0.506354,1.7072,1,500,0.445677,-1.40917,2.06713,-6.17643,-0.561622,-0.0753022,1.17249,-0.847022,-0.608748,1.27118
1,2,0,-0.998625,0,0.0524246,0.577094,-0.776554,0.456249,1,500,0.310735,-0.149812,-0.258383,-1.15923,0.744138,0.263345,2.81855,-0.840606,-0.870522,1.06725
1,2,0,0.922635,0,0.385673,-1.44863,0.911666,-1.62838,1,500,3.54265,1.36535,1.19201,0.0806011,0.992272,-0.0353293,4.23256,0.0573688,-0.750494,4.76596
1,2,0,0.921808,0,0.387647,0.883831,-1.44676,0.346747,1,500,6.47644,-3.77372,1.0023,-0.290646,0.999401,0.0922503,1.03756,-0.430518,0.468943,3.68266
1,2,0,0.996029,0,0.0890252,1.31366,-1.26665,-0.570463,1,500,1.3783,-1.32175,0.691807,-0.439114,-0.385985,0.140689,1.37398,0.444731,-0.38241,4.40608
1,2,0,-0.986422,0,0.164228,-1.83945,0.337056,0.903932,1,500,-0.600314,-0.0712036,-1.31204,0.530189,0.416922,-0.764928,3.31986,-0.482966,0.767277,1.41472
1,2,0,0.958366,0,0.285542,0.0913172,-1.23091,0.107165,1,500,0.84718,-0.15769,0.322708,-0.839773,0.594325,0.647116,4.85935,-0.385365,0.0598106,1.23645
