problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,16,-0.886303,-0.460937,0.0177865,-0.0410755,-0.342265,-0.446349,-1.78579,1,500,0.409214,-3.738,-0.529038,0.254592,0.214261,0.171486,-0.42529,0.215354,-0.196856,0.188311,1.42496,-0.837955,-0.662346,0.289727,0.511995,-0.328405,1.21871,-0.649231,-2.11052,-0.96334,-1.12277,-4.63501,0.0427487,-0.079598,-0.436334,0.422027,-1.40504,-4.35368,1.18991,1.60868,-0.326968,-0.451973,-0.998112,0.142726,2.02724,0.933941,0.257969,3.86541,-0.0927057,-0.996401,4.44236,0.587102,0.00178564,3.39071,0.557806,-0.148107,4.45776,-0.929063,-0.825056,2.39639,0.910365,0.251004,3.4322,-0.6902,-0.637858,2.94781,-0.9804,-0.883848,2.56614,0.232827,0.802545,2.29577,-0.653304,0.353659,1.94573,-0.181027,-0.339995,3.2186,0.262842,-0.362669,2.25093,-0.967478,0.893487,2.03579,0.133688,-0.730925,2.00564,-0.32412,0.421208,3.22178
1,16,-0.94828,0.239464,-0.122609,0.16849,-0.874475,-1.29387,1.88236,1,500,0.264424,-0.391273,-0.0368981,-0.220168,-0.107435,-0.710744,-0.00257698,-0.606192,0.287072,-0.471517,-0.319038,-0.456124,-0.165636,-0.245825,-0.065858,-0.283185,0.0105357,-0.477879,-0.0823487,-0.651291,0.238064,-0.411772,0.106408,-0.423603,-0.313759,-1.06286,-0.316156,-0.412074,-0.0559545,-0.457848,0.164573,-0.370049,-0.998067,0.312791,4.43265,-0.68668,-0.712079,1.45744,0.390516,0.577271,1.90842,-0.359629,0.356801,1.31578,-0.834688,0.786911,4.97727,0.659434,-0.472721,1.56158,-0.0529707,-0.947828,1.83136,-0.33624,-0.655146,1.92959,0.230286,0.111542,3.44236,0.806169,0.580804,3.03061,-0.835526,0.33827,4.25397,-0.445235,0.0765679,3.01811,0.795363,0.973691,1.06678,0.521295,-0.585751,1.44857,0.766545,-0.125033,4.02715,-0.457294,-0.0223129,4.86247
1,16,-0.421717,0.308263,-0.785073,-0.332851,0.412998,1.25697,1.88294,1,500,4.7865,9.57651,4.42367,7.36083,5.30014,16.0707,0.862212,2.29438,0.647162,1.79853,3.11944,4.69893,1.85833,7.60149,2.6426,5.50255,0.586928,1.53007,0.933497,1.24023,3.49812,6.92413,1.16092,1.92107,2.56507,7.80965,1.00156,2.18351,1.12653,1.70706,2.98886,3.62353,-0.538208,0.180102,2.3854,0.314314,0.236213,3.48373,0.0617999,-0.854996,3.98495,0.335017,-0.385086,1.98948,0.874301,-0.610564,1.97745,-0.202181,0.501039,2.28889,-0.961162,-0.23966,1.70723,0.677501,-0.327725,3.77823,0.643567,-0.381777,1.50929,0.469898,0.466639,1.21772,0.358101,-0.123588,3.56479,-0.0466052,0.321916,1.44042,-0.69914,-0.204024,2.11016,0.993674,-0.383755,2.51616,0.718118,0.279494,1.88253,0.419647,0.802343,2.76083
1,16,0.5933,0.702558,-0.275383,0.280304,1.25526,1.11208,-1.23303,1,500,1.78956,4.58882,1.13399,2.24993,2.50288,2.34202,0.653333,1.48607,2.05858,2.92931,1.07398,2.18534,0.474383,1.6245,2.98608,3.88391,0.729034,1.99252,1.94056,3.65051,0.605385,2.04618,1.02353,1.96016,1.59151,5.53126,0.827836,1.61457,3.84844,5.97779,1.05196,3.92529,-0.997977,0.65292,1.24347,0.0720794,-0.652176,4.64151,-0.940701,-0.564906,1.80134,-0.94587,-0.102949,4.11522,-0.260791,-0.655426,2.90958,-0.46202,-0.175836,3.43772,-0.738076,0.318012,4.52221,0.0806079,-0.977274,2.9691,-0.146384,-0.0966427,4.91888,0.557049,-0.679114,4.00545,-0.72817,0.49591,3.15723,-0.863665,0.0204234,2.71928,0.759967,0.356992,3.7494,-0.996707,-0.0567612,3.16085,-0.730829,0.172385,1.4416,-0.10647,0.5813,2.90259
1,16,-0.382223,0.484955,-0.21,-0.75804,-0.386983,-0.0166588,0.0191684,1,500,-11.5887,14.9721,-12.7596,16.1176,-5.08839,1.46718,-2.40113,4.68357,-7.84968,7.2658,-1.85379,2.8819,-5.05024,6.54253,-2.08917,4.27003,-6.22001,5.86445,-3.81975,6.64303,-4.6683,3.79507,-14.5798,21.5082,-7.52559,3.26137,-4.48614,1.8031,-6.26263,4.72918,-2.30542,2.70769,0.902584,0.61781,3.58421,0.85999,0.559429,3.43335,0.88404,-0.507819,1.13788,0.512542,0.935373,1.76774,0.732741,0.146745,2.10215,0.768677,0.811281,1.68483,0.445951,0.486406,1.5721,0.278236,0.733215,1.05704,0.771564,0.190084,2.07925,0.29257,0.67053,1.33815,0.713267,0.109616,1.56736,0.519954,0.687324,2.64902,0.926343,-0.498823,1.62536,0.853798,-0.329326,1.20187,0.999688,-0.0817959,2.25585,0.827672,0.536498,1.63583
1,16,0.681969,0.701987,0.189867,0.0779944,-1.39634,-0.252151,-1.88815,1,500,-7.55391,-7.3211,0.402225,-0.0286606,-1.43312,-7.81511,-1.84379,-2.34474,-0.0321225,-0.620477,0.413193,-0.83559,-1.37388,-0.659314,0.0149446,-0.380566,-0.204118,-0.755624,-0.260122,-0.237099,0.406941,-1.21283,0.387418,0.0521752,0.297123,-0.74792,0.327777,0.0199057,-0.908157,-1.22479,-0.469569,-0.303663,-0.997887,0.99305,2.05429,0.830839,-0.592273,3.82558,-0.58251,-0.323347,2.45918,-0.447217,0.38188,2.48845,-0.34919,0.243389,4.27692,-0.00506723,-0.600067,3.34079,0.161643,0.686288,2.60242,0.0191493,0.354476,4.78584,-0.560699,0.495298,4.05671,0.408706,0.661028,3.95146,-0.893054,-0.594756,4.05415,0.93699,-0.57251,3.73318,-0.725951,-0.360445,4.88231,0.84008,-0.508416,3.45869,-0.815086,0.971351,3.20057,0.42523,0.258624,3.03488
1,16,-0.773719,0.63269,-0.0316346,0.00785915,0.430344,0.793951,-0.0599008,1,500,0.356894,0.606097,0.404168,0.0933636,0.47854,1.36092,1.0641,0.349869,0.3697,0.609539,0.0588818,0.158796,0.130254,0.124375,0.268068,0.674337,0.790427,-0.00907001,0.116518,0.0173068,0.72252,0.658768,0.127429,0.00168404,0.0455717,0.422877,-0.0288551,0.3163,0.318907,0.407526,0.420883,0.186869,-0.714463,0.179317,2.62927,0.357295,0.980681,3.94505,-0.72147,-0.100493,1.22795,0.328783,0.693523,1.12937,-0.905714,0.261813,2.92111,0.282066,-0.385267,4.58688,0.5825,-0.134619,2.63858,-0.230452,-0.142998,1.68922,0.749695,0.504963,1.12564,0.862545,-0.114565,2.62014,-0.746807,0.860758,2.29101,0.900705,-0.0548574,2.95412,-0.780317,-0.65943,4.34744,-0.13343,-0.806273,3.79696,-0.508746,0.314022,3.34983,0.233777,0.630066,2.86897
1,16,0.535194,0.349822,0.675504,0.367267,0.689732,0.321522,-0.167875,1,500,5.61714,0.97222,20.6729,5.8381,8.65419,1.07837,14.5242,-1.57674,48.6348,1.52354,11.3714,-1.86071,26.1023,1.4696,6.32265,0.746934,6.15793,1.60991,18.2879,1.79921,10.0649,-0.368739,5.47485,0.982355,24.376,4.15233,19.7824,2.02227,7.86577,0.377157,26.082,2.99214,0.781479,0.753029,1.92598,0.758474,0.284008,1.70031,0.973812,0.8652,3.13056,-0.10655,0.719546,1.41293,0.706198,0.868114,4.41505,-0.21179,0.705828,1.03956,0.853864,0.879714,4.34701,0.961301,0.983985,2.90498,0.822576,0.55042,1.60493,0.704163,0.675768,2.95415,0.262289,0.969149,2.53456,0.814915,0.761399,1.95023,0.575178,0.420697,1.93324,0.585706,0.602054,2.51423,0.621511,0.969441,2.75579,0.548208,0.5271,2.32662
1,16,0.921942,0.130496,-0.262124,-0.253544,1.51905,-1.27594,-0.638441,1,500,1.74187,-1.78146,-0.417399,-1.42452,0.904571,-1.11328,-0.478782,-1.78996,-0.598331,-0.917191,-0.0737725,-0.884841,-0.636916,-3.02744,0.677616,-2.50983,-0.404956,-1.20169,-0.360707,-1.6298,-0.332176,-1.29677,-0.55533,-1.2305,-0.88265,-1.87554,0.452412,-2.56943,1.72784,-7.30294,-0.213115,-1.29305,-0.997752,-0.496755,1.27052,-0.0310228,0.497582,4.60168,-0.0452231,-0.961007,1.44594,0.171255,0.66339,4.01691,0.710232,-0.394917,4.89954,-0.846689,-0.528707,4.59747,0.62436,0.464458,2.69135,-0.0215468,-0.0858605,1.85456,-0.0515376,0.225953,4.90986,0.284646,0.166191,3.37179,-0.111076,0.230546,4.41159,0.62182,-0.12027,3.90477,0.901585,0.411268,3.6823,-0.0217504,0.0863363,2.07973,0.356447,0.0639147,1.45018,-0.229411,0.0903338,4.00288
1,16,-0.099452,0.239099,-0.640267,-0.723187,1.59252,1.56347,1.286,1,500,0.740128,3.71013,5.53568,6.89549,2.1532,3.72053,10.2878,14.2084,3.46183,8.12132,1.93599,8.8559,1.1069,4.37343,3.698,5.56062,8.64579,9.16806,0.677233,6.51299,3.8732,6.15401,11.0887,14.7769,9.5072,14.6141,8.65905,16.855,1.22745,5.07202,0.862814,5.56146,0.550251,-0.832568,1.18094,0.0724329,0.409791,1.08281,0.946001,0.39214,1.02293,0.458468,0.715444,1.38191,0.621656,-0.0652313,1.44609,0.843974,-0.540048,1.66088,0.724273,-0.601124,1.28548,0.0771905,0.0619634,1.07446,-0.104564,0.573782,1.06324,0.894017,-0.897945,1.6217,0.855517,0.640242,1.27157,-0.536807,-0.222721,1.11194,0.343693,0.409836,1.39399,0.871672,0.457611,1.65993,0.989238,-0.501021,1.43688,0.185018,-0.982015,1.3212
