problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,8,-0.462268,-0.302676,0.812495,0.18587,-1.37012,-1.4979,1.52946,1,500,-9.95265,0.430563,-1.82768,-0.784619,-12.1683,1.61755,-23.7647,-4.77409,-7.41923,-4.81592,-8.23808,-2.2788,-46.0737,-7.77611,-4.10898,0.084776,0.432705,-0.544954,3.14551,-0.148107,-0.231219,1.14187,0.864913,-0.6902,2.94781,0.550808,0.232827,2.29577,0.353659,0.769482,1.25449,0.133193,0.262842,2.25093,-0.497181,0.367295,3.84242,-0.279582,-0.941861,3.26946
1,8,0.40204,-0.660698,-0.425323,0.470045,-0.214195,-0.978971,1.06788,1,500,-1.49234,-1.42516,-3.37074,-0.786777,-1.23761,-0.222749,-2.65127,-1.39257,-1.8117,-1.17923,-2.72288,-1.2535,-1.33857,-0.848587,-0.955789,-0.437269,0.312791,-0.32143,1.62664,-0.84211,-0.308153,4.57382,-0.71921,0.92147,2.61492,-0.33624,-0.535204,1.99974,0.806169,0.015304,3.86135,-0.203058,-0.445235,3.01811,0.973691,0.73648,4.04259,-0.125033,0.848124,2.08541
1,8,0.410417,0.516933,0.552418,0.50909,-0.2545,-0.278622,1.7604,1,500,2.5782,-0.287123,0.498577,-0.112352,0.601061,-0.00732776,12.5924,-2.06033,1.0237,-0.27947,6.31944,-1.49643,2.19178,-0.454121,0.695013,-0.487491,0.458737,-0.235565,3.10511,0.182506,0.737414,1.30362,0.453032,0.318946,1.29854,0.344587,-0.806949,4.66049,-0.00267711,0.773089,2.45895,0.0229734,-0.519329,4.56866,0.110614,0.359498,3.81108,-0.502661,0.511804,1.73711
1,8,-0.275092,-0.418646,0.843436,-0.194101,0.757823,-0.50342,1.91291,1,500,1.14361,3.43147,1.95826,2.58485,-0.33102,11.0527,-1.0382,2.00825,0.0558012,1.50404,0.870018,1.67799,0.0147792,0.62923,0.041223,0.170455,0.554606,0.894991,1.8245,0.881596,-0.305261,2.09635,0.0909077,-0.353941,3.66653,-0.835662,0.269519,2.83769,-0.183226,-0.249489,2.3154,0.435042,-0.976944,2.25604,0.0438148,0.535434,1.59755,-0.379998,0.168294,1.01637
1,8,0.408153,-0.355692,0.671987,0.5053,0.430276,-0.501896,1.38818,1,500,0.995703,3.51173,1.61808,5.53086,1.27805,0.328129,0.307108,1.58218,18.365,26.5553,1.72718,1.37442,0.57744,1.74985,-0.554746,3.48236,0.769349,-0.390012,3.21234,0.956762,-0.320981,3.9801,0.471573,0.978563,1.09595,0.21376,-0.566177,1.84259,0.567127,0.937155,4.15948,-0.574505,-0.0261756,1.31053,0.683958,-0.357351,2.2968,-0.608093,-0.788629,1.56267
1,8,0.745853,-0.00784817,0.441044,0.499122,-1.00575,1.4302,0.230066,1,500,0.885704,2.45727,-1.12094,4.19042,1.76677,3.9674,0.622741,7.39617,8.88334,16.0135,2.59073,5.92435,3.63972,6.05659,2.08273,4.53591,0.99305,0.81146,4.66168,0.537948,-0.138532,1.09756,-0.34919,0.638458,2.95318,0.161643,-0.198788,2.26479,-0.965258,0.354476,3.09252,-0.273447,0.276714,3.81741,-0.594756,0.506192,4.87398,-0.360445,0.547474,3.27121
1,8,0.903141,0.0779265,-0.333185,0.259327,0.674658,-1.35806,0.832378,1,500,0.131006,-0.434354,-0.732564,-0.112975,-0.0320685,-0.137689,-0.770832,0.190623,-0.357826,-0.515641,-0.338514,-0.719967,-0.709543,0.528873,-0.0777232,-0.0869507,-0.836885,0.594683,1.42044,0.797433,0.718399,3.24881,-0.0991206,-0.312122,1.61436,0.80588,0.429719,4.63863,0.496914,0.113034,1.38652,0.408945,0.597584,1.31324,0.736551,-0.854576,3.63389,-0.128181,-0.285182,1.80702
1,8,0.10541,0.538856,0.373788,0.747533,1.4779,-0.645448,0.828799,1,500,5.55558,-2.06719,4.94792,-1.38991,12.0125,0.760839,11.7502,-2.55757,15.4928,-7.26125,7.67006,0.230595,6.97001,-4.31467,32.0298,-12.59,-0.66682,0.377905,2.1792,-0.081787,0.337532,1.29566,0.752981,0.993875,1.46049,-0.197111,0.738953,2.60436,-0.244133,-0.215119,1.74898,0.655392,0.806649,1.12609,-0.881546,-0.371436,2.01431,-0.595825,0.139194,3.03583
1,8,0.176526,-0.625895,0.75782,0.0529464,-1.3543,0.205488,-0.513536,1,500,-3.07142,6.66536,-4.88806,6.47126,-5.584,6.92675,-1.62157,5.46886,-3.75141,12.5601,-4.16361,7.6458,-1.08463,12.8552,-3.28889,25.0623,0.800839,-0.648755,1.07799,0.185895,-0.963324,1.26864,0.311957,-0.828004,1.062,0.970855,-0.67583,1.20938,0.487787,-0.957376,2.21722,0.321561,-0.963418,1.5753,0.931038,-0.874725,2.57398,0.697265,-0.907582,2.85967
1,8,-0.520065,0.75431,0.21749,0.336521,-1.57134,-0.592027,-1.06136,1,500,-0.472294,-1.65663,-4.71627,-14.0756,-2.05491,-1.56838,-0.407665,-3.80244,-0.632419,-3.34903,-1.76399,-6.30445,-2.03023,-2.4944,-2.12285,-3.60479,-0.309191,-0.750314,4.53092,0.779723,-0.440725,2.71556,-0.91789,0.1509,1.46006,0.883261,-0.217555,4.05469,0.367537,-0.0337678,3.31822,0.992785,-0.799478,3.52344,-0.436446,-0.939241,2.41594,-0.0693467,-0.573216,2.46101
1,8,0.198147,0.897421,0.202044,-0.338454,0.944042,0.0818868,-1.60474,1,500,-1.06466,-1.84722,-0.453616,-0.365843,-0.474287,-0.99496,-0.916076,-3.11595,0.959557,-1.27331,-5.93424,-14.5779,-0.926228,-1.20527,-3.67042,-6.06416,-0.156625,-0.272427,4.45547,0.911868,0.999443,3.46137,0.737511,-0.0450094,4.74491,0.199768,0.0479304,2.64842,0.955871,0.121412,2.04299,-0.550737,-0.588309,3.28822,0.181127,0.385328,3.69126,-0.384361,-0.0215263,3.09099
1,8,0.766644,-0.478852,-0.195555,0.380417,-0.0395042,-1.76157,-0.716558,1,500,-1.53425,0.339054,-1.26482,-0.015911,-2.0056,-0.404112,-6.55225,-3.81994,-1.03462,-0.439581,-1.62228,0.574852,-1.22604,-0.139443,-3.73351,-0.906296,-0.811111,-0.18768,3.80266,0.161388,0.217865,4.84502,0.952325,-0.421352,4.43432,0.921725,-0.662951,2.43775,0.297933,0.670368,3.36876,-0.920871,-0.50047,4.90758,0.0705448,0.316945,4.06452,0.301176,-0.703176,3.06305
1,8,-0.843982,0.167041,-0.110666,0.497539,0.413184,-0.953502,1.271,1,500,0.288427,-0.806724,0.843279,-1.47243,0.738098,-1.05031,0.807985,-1.63706,0.728141,-1.3982,0.376525,-1.21545,0.0510167,-0.745268,0.671212,-1.10713,0.183505,-0.705982,1.97299,-0.477888,0.433199,3.52991,-0.986511,-0.476138,4.69115,-0.218386,0.608434,3.59346,-0.315971,0.252163,3.93484,0.585064,-0.452718,4.85239,0.70362,-0.836398,1.46313,-0.519203,-0.19583,3.4079
1,8,-0.222825,-0.676774,-0.365124,-0.599175,1.0341,0.711181,-0.326806,1,500,16.5278,-0.657298,8.79009,0.443851,17.4341,0.171341,9.56877,-0.491623,7.00619,-0.0465735,20.4376,2.22026,11.09,-1.76644,51.0534,2.9096,-0.445541,0.318307,3.3072,-0.615998,0.197626,1.20598,-0.0115288,0.770306,4.98357,-0.621591,0.381926,3.06985,-0.621621,0.516944,2.65531,-0.0598123,0.564425,2.71904,-0.904908,0.00119459,2.5174,0.160409,0.615417,4.08437
1,8,0.0507348,0.847614,-0.298013,-0.436078,-0.83605,-1.4289,1.60038,1,500,-0.966242,0.441135,-1.21726,0.0354743,-0.413202,-0.308311,-0.833063,-0.404383,-1.43889,0.106202,-1.56091,0.136428,-0.766343,-0.0128933,-0.837211,0.0334443,0.856574,0.882009,4.4065,-0.222265,-0.42511,4.29552,0.899641,-0.379616,1.12777,-0.00915902,0.0875019,1.14968,-0.599824,-0.243488,4.76898,-0.73977,0.0498718,4.46054,0.306985,0.905705,1.21186,0.836202,-0.926944,4.45472
1,8,-0.457125,-0.0026278,-0.543035,0.704374,-0.0241733,0.387771,0.797249,1,500,1.24362,-1.01115,13.1984,-3.4303,16.2922,-9.64235,1.01441,-1.09996,1.1531,-2.32538,9.39362,-1.52519,1.18917,-1.04587,1.37841,-0.40455,0.269482,-0.302209,1.07087,-0.428723,-0.98058,1.84531,0.0152818,-0.936888,2.22649,0.602606,-0.598568,1.21471,0.3973,0.0681648,1.14913,-0.430446,-0.640653,1.45642,0.318065,-0.326985,1.08889,0.0841653,-0.878788,1.01761
1,8,-0.497752,-0.265862,0.682797,0.464057,-0.855427,0.703584,1.40751,1,500,-4.97362,3.79725,-4.14174,1.62289,-5.83277,2.81032,-1.18088,0.468255,-10.9554,-0.200652,-8.90858,1.41315,-1.35311,0.160459,-12.247,2.03463,0.863764,0.426908,1.00803,0.358656,0.429808,1.25384,0.537841,0.526531,1.21407,-0.13893,-0.857895,1.02317,-0.477456,0.035809,3.36083,0.107434,0.0149992,2.68477,-0.67321,-0.779885,1.39414,0.186244,-0.0667031,2.98828
1,8,-0.24925,0.509811,-0.431613,-0.701197,1.33383,-0.401922,0.796557,1,500,5.3326,3.74805,-0.405931,0.686256,0.704078,0.681913,-0.0735955,4.16027,0.456675,2.33262,-0.359287,1.72223,1.32506,12.8021,0.84779,4.4453,-0.0350102,0.734469,1.25202,0.419977,-0.939859,1.548,0.195883,-0.360643,1.16656,0.517041,-0.0850946,2.47084,0.916778,0.319767,2.28329,0.339191,-0.63579,1.86582,0.678657,0.736975,3.22038,0.944304,0.805726,2.86101
1,8,-0.0981099,-0.929988,0.298266,-0.191141,-1.6933,1.80263,1.37715,1,500,-0.461948,0.899149,-0.0940894,1.03519,-0.0698855,0.99923,-0.167758,1.29935,-0.0399816,1.3007,-0.701858,1.5615,-0.257996,0.647015,-0.450783,0.841177,-0.796106,-0.00664675,2.52555,0.246791,0.147998,3.81101,0.383973,-0.0415193,3.56628,0.235589,0.871143,3.78259,0.644011,0.761182,3.99396,0.0766557,0.670689,1.36356,-0.52401,-0.910226,2.78704,-0.523302,-0.281687,2.04941
1,8,-0.734398,-0.670579,-0.0468932,-0.0937223,-0.285802,-0.978312,1.00094,1,500,-0.0700898,-0.294977,-0.0226226,-0.0993664,-0.156739,-0.202611,0.367764,-0.236252,0.347832,-0.35253,-0.0702661,0.0166705,-0.400255,-0.50409,0.0613042,-0.174864,-0.54472,0.761222,3.39544,0.149824,0.721075,4.51494,0.18557,0.682335,2.27972,-0.02875,-0.998396,2.40126,0.147825,-0.773552,1.12485,0.82198,0.87462,4.3271,-0.142574,0.834129,1.05025,-0.226662,0.245216,4.2233
1,8,-0.726294,0.609795,-0.131849,-0.288554,1.48445,-1.20063,0.366058,1,500,0.158811,0.480204,0.0444456,0.201468,0.310191,0.312201,0.303583,0.257344,0.0878101,0.238538,0.731656,0.315837,0.464157,0.480131,0.70076,-0.50001,-0.455976,-0.440202,4.04306,0.488351,-0.613735,3.90471,-0.169697,-0.0281579,3.46021,0.415928,0.84672,4.86656,0.600181,-0.228998,4.66592,-0.513446,0.813546,2.9046,-0.673621,0.521172,3.90211,0.959433,0.589973,1.54241
