problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,3,-0.886303,-0.460937,0.0177865,-0.0410755,-0.342265,-0.446349,-1.78579,1,500,0.409214,-3.738,-0.529038,0.254592,0.214261,0.171486,-0.998112,0.142726,2.02724,0.933941,0.257969,3.86541,-0.0927057,-0.996401,4.44236
1,3,-0.94828,0.239464,-0.122609,0.16849,-0.874475,-1.29387,1.88236,1,500,0.151148,-0.246675,-0.173329,-0.357182,-0.367507,-0.957789,-0.832107,-0.64783,4.18203,0.326352,-0.644495,2.2111,0.880295,0.716932,1.06366
1,3,-0.421717,0.308263,-0.785073,-0.332851,0.412998,1.25697,1.88294,1,500,4.7865,9.57651,4.42367,7.36083,5.30014,16.0707,-0.538208,0.180102,2.3854,0.314314,0.236213,3.48373,0.0617999,-0.854996,3.98495
1,3,0.5933,0.702558,-0.275383,0.280304,1.25526,1.11208,-1.23303,1,500,1.78956,4.58882,1.13399,2.24993,2.50288,2.34202,-0.997977,0.65292,1.24347,0.0720794,-0.652176,4.64151,-0.940701,-0.564906,1.80134
1,3,-0.382223,0.484955,-0.21,-0.75804,-0.386983,-0.0166588,0.0191684,1,500,-11.5887,14.9721,-12.7596,16.1176,-5.08839,1.46718,0.902584,0.61781,3.58421,0.85999,0.559429,3.43335,0.88404,-0.507819,1.13788
1,3,0.681969,0.701987,0.189867,0.0779944,-1.39634,-0.252151,-1.88815,1,500,-7.55391,-7.3211,0.402225,-0.0286606,-1.43312,-7.81511,-0.997887,0.99305,2.05429,0.830839,-0.592273,3.82558,-0.58251,-0.323347,2.45918
1,3,-0.773719,0.63269,-0.0316346,0.00785915,0.430344,0.793951,-0.0599008,1,500,0.130254,0.124375,0.268068,0.674337,0.790427,-0.00907001,0.5825,-0.134619,2.63858,-0.230452,-0.142998,1.68922,0.749695,0.504963,1.12564
1,3,0.535194,0.349822,0.675504,0.367267,0.689732,0.321522,-0.167875,1,500,5.61714,0.97222,20.6729,5.8381,8.65419,1.07837,0.781479,0.753029,1.92598,0.758474,0.284008,1.70031,0.973812,0.8652,3.13056
1,3,0.921942,0.130496,-0.262124,-0.253544,1.51905,-1.27594,-0.638441,1,500,1.74187,-1.78146,-0.417399,-1.42452,0.904571,-1.11328,-0.997752,-0.496755,1.27052,-0.0310228,0.497582,4.60168,-0.0452231,-0.961007,1.44594
1,3,-0.099452,0.239099,-0.640267,-0.723187,1.59252,1.56347,1.286,1,500,0.740128,3.71013,5.53568,6.89549,2.1532,3.72053,0.550251,-0.832568,1.18094,0.0724329,0.409791,1.08281,0.946001,0.39214,1.02293
1,3,0.729582,0.44322,0.0863994,-0.513615,0.821886,1.44487,-0.102054,1,500,-0.647105,-0.850644,1.37809,0.0925111,2.75908,-0.116273,0.547709,0.437496,3.77513,-0.394038,-0.587657,1.45767,-0.707142,-0.426484,1.36885
1,3,0.269657,-0.478953,-0.644008,0.532112,-0.407729,-0.699692,0.285117,1,500,-14.7648,-13.5193,-5.94877,-4.2211,-4.65654,-4.01553,0.924754,0.786139,2.45374,0.298995,0.805357,1.75929,0.554221,0.808919,1.68816
1,3,0.31647,-0.638098,-0.236843,0.660744,-0.635914,0.199271,1.14739,1,500,-5.42323,2.18293,-2.72848,1.04418,-2.65219,-0.221713,-0.997572,0.183504,2.89216,-0.513505,0.617389,2.96981,0.671159,-0.477888,2.76161
1,3,-0.561544,-0.397872,0.580689,-0.434934,-0.625474,-0.336536,-0.152956,1,500,-1.7228,1.0809,-14.2109,23.0823,-4.65089,2.69222,-0.997527,0.353569,1.29757,-0.570271,0.4593,4.76658,-0.621393,0.752902,1.68575
1,3,0.807783,-0.232295,-0.538358,0.0607978,-1.7637,1.52132,0.855263,1,500,-2.14723,0.691093,-3.21951,0.818451,-2.45778,1.25848,-0.456318,-0.936117,4.38972,0.549679,-0.429989,2.98168,-0.197861,-0.925159,2.30308
1,3,0.471314,-0.822286,0.296997,-0.116194,-0.839515,-1.72156,1.70809,1,500,0.374437,0.164223,-0.299048,-0.476784,0.215282,0.150729,-0.419363,0.909468,4.86791,-0.0712844,-0.970705,1.24089,-0.84074,0.616361,3.74258
1,3,0.327036,-0.638179,-0.69224,0.0811124,-0.969255,1.73482,1.0738,1,500,-1.69002,-0.692656,-1.05037,0.476352,-2.63331,-0.942653,-0.997393,0.863764,4.5138,-0.995986,0.737196,1.33795,-0.612459,0.00523174,4.07729
1,3,0.167916,-0.807483,0.23369,0.514941,0.338638,-0.506354,1.7072,1,500,-1.05892,0.81825,-0.849411,0.345012,-0.48687,0.289839,-0.617919,0.4428,3.83995,-0.859273,0.0538497,1.76209,0.242506,0.00765872,2.39017
1,3,-0.737015,-0.136001,0.505611,0.427399,0.346747,-0.21004,1.86617,1,500,-0.722309,-1.09467,-1.757,-1.49128,-0.888812,-0.885836,0.621967,0.989187,1.05119,0.545108,0.892335,2.76119,0.138354,0.479741,2.19378
1,3,0.166151,0.644809,-0.376805,-0.64392,0.903932,0.385797,0.0913172,1,500,-8.77542,6.56803,-5.34775,1.8238,-6.31955,5.10388,0.612871,-0.126285,3.2372,0.286488,-0.938113,3.69141,0.670959,-0.135443,3.05832
1,3,-0.150575,-0.886033,-0.429275,0.0894192,0.351993,-0.0511556,0.234659,1,500,0.671429,-1.86726,0.0489201,-0.873048,0.19353,-1.05393,0.408923,-0.858365,2.75106,0.0684581,0.537635,3.36961,0.539665,0.149674,4.7907
1,3,0.524561,-0.155046,0.0213309,-0.836864,-0.661141,0.200269,1.92443,1,500,0.305801,-0.305852,0.997462,-3.61238,0.79057,-1.61215,-0.896934,0.0886459,1.05375,-0.583841,-0.591317,4.04473,-0.709527,0.396752,2.19054
1,3,0.507421,0.523414,0.471355,-0.496373,1.05961,0.836991,-0.67914,1,500,1.8336,-6.70309,4.20981,-10.4971,10.4374,-6.56684,0.916906,-0.0549263,4.30398,0.729911,-0.474599,4.24906,0.726254,-0.970903,2.06901
1,3,0.108656,0.251314,-0.468577,-0.839923,0.781098,-0.0836577,1.96517,1,500,0.260737,-0.285916,0.43249,1.15784,0.960573,0.403718,-0.244536,0.0129513,1.34378,0.941411,0.840567,1.01933,-0.0842623,0.574614,1.34121
1,3,-0.57965,-0.231054,-0.589756,-0.512648,-1.32221,1.70336,0.418298,1,500,-0.258416,2.70411,0.323535,6.90711,6.01681,6.81118,0.856715,0.499618,1.16314,-0.0215814,0.242365,1.44782,0.0168809,0.855054,3.57915
1,3,-0.801607,-0.520972,-0.25334,-0.147763,1.37913,-0.996934,0.535679,1,500,1.62906,-0.744361,1.86556,-0.223874,1.05458,-0.520364,-0.83658,-0.554789,2.53555,0.381619,-0.864551,1.56418,-0.828074,0.0578498,3.93618
1,3,0.831315,-0.141322,0.480754,0.240456,-1.27201,1.30999,1.01128,1,500,0.456287,1.24755,0.0967776,1.80266,-0.113007,0.732669,0.331499,-0.235204,3.91829,-0.391337,-0.231497,1.80192,0.987556,0.329129,1.78333
1,3,0.471359,0.480395,0.0757262,-0.735736,-1.40306,-1.18203,1.69931,1,500,-14.5405,-16.7008,-3.36466,-3.15174,-6.66769,-7.18831,-0.882259,0.480305,4.58184,0.0687037,0.394611,3.58307,-0.447258,0.399057,4.72364
1,3,0.565115,0.308874,-0.764788,-0.0184684,0.671923,1.00626,0.154995,1,500,-3.65811,1.60909,-13.9422,16.1389,-21.3612,23.2013,-0.996853,0.904543,1.37873,-0.443432,-0.903385,4.44235,-0.463312,-0.54541,4.02431
1,3,-0.215992,-0.447741,-0.820871,0.28115,1.6759,-1.21897,0.851878,1,500,4.47989,-6.55568,5.37144,-12.3554,4.50785,-7.40066,0.122066,0.258814,1.37706,0.389236,0.834202,2.54386,0.76258,0.480736,2.23381
1,3,-0.30598,-0.169488,0.756918,0.552019,-1.07237,0.622692,1.58782,1,500,-4.94047,-0.364522,-9.50777,1.47539,-3.44669,-0.419588,-0.996763,-0.755327,2.18955,-0.096988,0.289891,1.63863,-0.969326,-0.324183,1.70657
1,3,-0.912884,-0.244417,0.0452814,-0.323808,1.39952,1.72986,1.69914,1,500,0.838067,1.18435,0.293011,0.842501,0.493673,0.64955,-0.362677,-0.795771,1.67694,0.251875,0.246198,3.49308,-0.438182,0.518351,1.60147
1,3,0.368765,-0.0736516,0.334639,0.864062,-0.483272,1.64749,1.3407,1,500,-0.892317,2.98658,0.837828,9.24362,-0.215978,3.68312,0.958469,0.257444,1.14817,-0.356188,0.427074,1.6138,0.367398,0.651596,1.4083
1,3,-0.872705,0.015057,0.293543,-0.389862,-1.36778,-0.204762,-1.42616,1,500,-3.76564,1.926,-10.6534,2.33832,-2.28729,1.58309,0.219815,0.675819,3.94857,0.40548,0.928088,2.45938,-0.29333,0.647321,4.69316
1,3,-0.586858,-0.735949,0.282308,0.185146,-1.74458,-1.12758,0.750235,1,500,-1.17605,0.146089,-1.77497,-0.370993,-0.949995,-0.240311,0.793694,0.387368,4.29798,-0.504507,0.922582,2.89557,-0.0288066,-0.520524,2.53975
1,3,0.852149,0.17492,0.465105,0.164081,0.199841,-1.26747,1.59151,1,500,1.58395,-0.258319,0.760011,0.101554,0.488196,-0.74603,-0.876279,-0.88488,2.94815,0.944358,-0.916447,3.42322,-0.0934111,0.949166,1.40041
1,3,-0.844877,0.149789,-0.333548,-0.390502,-0.409275,1.31773,-0.860832,1,500,-0.158173,5.26329,-0.0767223,3.3528,0.827516,14.2478,0.618515,0.343254,1.39113,0.860274,0.276635,1.87766,0.298948,0.505459,1.05902
1,3,-0.0977135,-0.650185,-0.0782653,-0.74939,1.42689,1.75407,0.727035,1,500,3.93907,1.58655,6.10381,3.53759,8.6303,3.88156,-0.780053,0.0659593,2.84818,-0.186228,0.604253,2.75055,-0.0440893,-0.231369,2.18133
1,3,-0.597305,0.569072,0.362414,-0.433634,-0.771972,1.47689,-1.82494,1,500,-34.1595,12.345,-14.8771,4.89798,-14.5216,9.51358,0.475206,0.672086,3.55397,0.608457,0.806619,3.58997,-0.692946,0.815778,3.82
1,3,-0.00354306,-0.674762,-0.206751,-0.708476,-1.93082,0.711213,1.3551,1,500,1.20701,-1.32849,1.29711,-0.415167,2.22929,-0.568647,-0.102566,-0.985308,3.40739,-0.869424,0.0202341,4.43725,-0.00605106,-0.0911804,4.26447
1,3,-0.747618,0.394915,0.505376,0.172349,0.410379,1.24388,1.87606,1,500,-0.306037,0.180038,-1.0745,-0.443974,-0.130704,-0.030604,-0.891685,-0.50868,1.99784,0.918629,-0.841697,3.87718,0.866779,0.301942,1.13139
1,3,0.723304,-0.473098,0.430824,0.259616,-1.76922,0.680233,0.689636,1,500,-0.821642,1.26123,-0.239742,1.33673,-0.733097,2.12763,0.184035,-0.448852,1.91497,0.316617,-0.602211,4.30938,-0.574102,-0.463802,2.61668
