problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,32,-0.886303,-0.460937,0.0177865,-0.0410755,-0.342265,-0.446349,-1.78579,1,500,0.409214,-3.738,-0.529038,0.254592,0.214261,0.171486,-0.42529,0.215354,-0.196856,0.188311,1.42496,-0.837955,-0.662346,0.289727,0.511995,-0.328405,1.21871,-0.649231,-2.11052,-0.96334,-1.12277,-4.63501,0.0427487,-0.079598,-0.436334,0.422027,-1.40504,-4.35368,1.18991,1.60868,-0.326968,-0.451973,0.12357,-0.249822,-0.439226,-2.99454,-0.454595,0.112781,0.0845121,-0.143397,0.108032,-0.0151804,-0.206003,-0.35125,0.267118,0.632187,-0.0983155,0.443479,0.807121,0.137754,-4.22146,3.48554,0.137765,-0.0719043,-0.535832,0.0664679,-2.31232,0.476519,0.0764516,-0.160786,-0.0328199,0.427693,0.115923,0.526895,-0.998112,0.142726,2.02724,0.933941,0.257969,3.86541,-0.0927057,-0.996401,4.44236,0.587102,0.00178564,3.39071,0.557806,-0.148107,4.45776,-0.929063,-0.825056,2.39639,0.910365,0.251004,3.4322,-0.6902,-0.637858,2.94781,-0.9804,-0.883848,2.56614,0.232827,0.802545,2.29577,-0.653304,0.353659,1.94573,-0.181027,-0.339995,3.2186,0.262842,-0.362669,2.25093,-0.967478,0.893487,2.03579,0.133688,-0.730925,2.00564,-0.32412,0.421208,3.22178,-0.175517,-0.372155,2.44084,-0.560997,0.134729,2.01488,0.704448,0.413428,4.15751,-0.390551,-0.306679,3.63844,-0.36785,-0.501319,4.66719,-0.268937,0.125542,3.08777,0.260056,-0.821905,2.60028,0.554399,-0.605453,3.33658,-0.271984,-0.946784,2.58061,0.948475,-0.170133,2.04349,-0.347838,-0.463377,3.69151,0.679343,0.558441,3.99033,0.825472,0.361203,2.30657,-0.610226,-0.205243,4.44716,0.798184,-0.84252,4.43655,0.411285,-0.859894,3.1274
1,32,-0.94828,0.239464,-0.122609,0.16849,-0.874475,-1.29387,1.88236,1,500,0.264424,-0.391273,-0.0368981,-0.220168,-0.107435,-0.710744,-0.00257698,-0.606192,0.287072,-0.471517,-0.319038,-0.456124,-0.165636,-0.245825,-0.065858,-0.283185,0.0105357,-0.477879,-0.0823487,-0.651291,0.238064,-0.411772,0.106408,-0.423603,-0.313759,-1.06286,-0.316156,-0.412074,-0.0559545,-0.457848,0.164573,-0.370049,0.0299715,-0.539088,0.20237,-0.63846,-0.154443,-0.73682,-0.170776,-0.848499,0.00928403,-0.479996,0.0264736,-0.598674,-0.26639,-0.57072,0.0483256,-0.481233,0.131725,-0.235809,0.149318,-0.44001,0.0495316,-0.518417,-0.16501,-0.365261,-0.0597358,-0.472109,0.163014,-0.34654,-0.152348,-0.426108,0.135507,-0.524791,-0.998067,0.312791,4.43265,-0.68668,-0.712079,1.45744,0.390516,0.577271,1.90842,-0.359629,0.356801,1.31578,-0.834688,0.786911,4.97727,0.659434,-0.472721,1.56158,-0.0529707,-0.947828,1.83136,-0.33624,-0.655146,1.92959,0.230286,0.111542,3.44236,0.806169,0.580804,3.03061,-0.835526,0.33827,4.25397,-0.445235,0.0765679,3.01811,0.795363,0.973691,1.06678,0.521295,-0.585751,1.44857,0.766545,-0.125033,4.02715,-0.457294,-0.0223129,4.86247,0.112042,0.367923,3.04749,-0.75,0.73517,1.79968,0.641226,0.602173,1.9894,0.21766,0.670859,1.06549,0.731581,0.147643,4.78157,0.162966,0.556399,2.86818,0.830642,-0.057147,1.9186,0.438239,0.245671,4.59881,-0.661035,-0.833981,4.81854,-0.683222,0.19734,2.61824,0.471058,0.421055,4.44928,0.358836,-0.615822,2.32279,0.473036,-0.0568435,3.22065,-0.897808,-0.0996078,2.66785,0.525981,-0.392124,2.57471,-0.376903,0.494293,3.00831
1,32,-0.421717,0.308263,-0.785073,-0.332851,0.412998,1.25697,1.88294,1,500,4.7865,9.57651,4.42367,7.36083,5.30014,16.0707,0.862212,2.29438,0.647162,1.79853,3.11944,4.69893,1.85833,7.60149,2.6426,5.50255,0.586928,1.53007,0.933497,1.24023,3.49812,6.92413,1.16092,1.92107,2.56507,7.80965,1.00156,2.18351,1.12653,1.70706,2.98886,3.62353,2.9021,5.17129,1.45829,1.65425,0.0878105,3.32913,1.49332,2.08082,1.19779,9.44871,0.801127,2.67715,1.28148,1.34349,0.62738,1.52706,0.381459,2.65501,0.825846,1.06015,1.30109,3.30354,0.182361,3.46797,4.30321,6.25182,2.20024,2.24849,0.835157,1.4705,1.16316,2.14837,-0.538208,0.180102,2.3854,0.314314,0.236213,3.48373,0.0617999,-0.854996,3.98495,0.335017,-0.385086,1.98948,0.874301,-0.610564,1.97745,-0.202181,0.501039,2.28889,-0.961162,-0.23966,1.70723,0.677501,-0.327725,3.77823,0.643567,-0.381777,1.50929,0.469898,0.466639,1.21772,0.358101,-0.123588,3.56479,-0.0466052,0.321916,1.44042,-0.69914,-0.204024,2.11016,0.993674,-0.383755,2.51616,0.718118,0.279494,1.88253,0.419647,0.802343,2.76083,0.664954,0.00779581,3.62401,0.575972,0.749174,1.79521,-0.856057,-0.709388,1.2416,0.424157,0.474809,1.98468,-0.805553,-0.86848,2.2348,-0.72756,-0.05152,1.15268,0.751275,0.814139,1.60546,-0.115349,-0.0063597,1.02448,-0.453122,-0.632819,1.41413,0.554753,0.473597,1.02721,-0.0536602,-0.230458,2.13776,-0.985033,-0.506493,1.12294,0.213555,0.519941,3.12425,-0.270743,0.95215,1.48079,0.918274,0.00993049,1.7064,-0.602342,0.354396,1.07878
1,32,0.5933,0.702558,-0.275383,0.280304,1.25526,1.11208,-1.23303,1,500,1.78956,4.58882,1.13399,2.24993,2.50288,2.34202,0.653333,1.48607,2.05858,2.92931,1.07398,2.18534,0.474383,1.6245,2.98608,3.88391,0.729034,1.99252,1.94056,3.65051,0.605385,2.04618,1.02353,1.96016,1.59151,5.53126,0.827836,1.61457,3.84844,5.97779,1.05196,3.92529,0.931405,1.87881,1.97323,2.70431,0.840185,1.46521,0.923593,2.47547,0.839341,1.8473,0.574678,2.02139,4.16431,14.0436,4.06549,3.32584,0.675931,2.89115,0.925848,2.25175,1.83928,4.03863,1.34171,4.96368,0.713716,1.46525,3.86177,5.84007,2.11123,4.00113,1.3488,3.0991,-0.997977,0.65292,1.24347,0.0720794,-0.652176,4.64151,-0.940701,-0.564906,1.80134,-0.94587,-0.102949,4.11522,-0.260791,-0.655426,2.90958,-0.46202,-0.175836,3.43772,-0.738076,0.318012,4.52221,0.0806079,-0.977274,2.9691,-0.146384,-0.0966427,4.91888,0.557049,-0.679114,4.00545,-0.72817,0.49591,3.15723,-0.863665,0.0204234,2.71928,0.759967,0.356992,3.7494,-0.996707,-0.0567612,3.16085,-0.730829,0.172385,1.4416,-0.10647,0.5813,2.90259,-0.301352,-0.545197,4.6311,-0.366279,-0.672496,2.86013,-0.971441,-0.443694,3.86716,0.312358,-0.17984,4.92575,-0.285564,-0.440577,4.85922,-0.319688,0.336532,4.43801,0.494303,0.485589,2.69351,-0.869562,-0.607295,1.48225,-0.567904,0.727596,2.60196,-0.429822,0.0587566,3.48315,-0.456874,0.24258,2.19126,0.70333,0.422954,3.83624,-0.842212,-0.418412,4.65102,0.476087,-0.823351,3.09313,0.656156,-0.675717,3.97796,0.714166,-0.501359,4.82014
1,32,-0.382223,0.484955,-0.21,-0.75804,-0.386983,-0.0166588,0.0191684,1,500,-11.5887,14.9721,-12.7596,16.1176,-5.08839,1.46718,-2.40113,4.68357,-7.84968,7.2658,-1.85379,2.8819,-5.05024,6.54253,-2.08917,4.27003,-6.22001,5.86445,-3.81975,6.64303,-4.6683,3.79507,-14.5798,21.5082,-7.52559,3.26137,-4.48614,1.8031,-6.26263,4.72918,-2.30542,2.70769,-2.04621,3.42623,-10.0299,17.1654,-3.64621,5.08931,-1.62342,2.4181,-2.06418,3.46228,-14.5587,16.398,-6.78578,5.56223,-11.0427,12.5731,-2.69643,2.76612,-8.92736,8.15299,-4.1763,5.141,-5.0803,1.04725,-7.45387,16.7325,-2.85414,4.12617,-8.66193,13.2204,-4.98921,7.24194,0.902584,0.61781,3.58421,0.85999,0.559429,3.43335,0.88404,-0.507819,1.13788,0.512542,0.935373,1.76774,0.732741,0.146745,2.10215,0.768677,0.811281,1.68483,0.445951,0.486406,1.5721,0.278236,0.733215,1.05704,0.771564,0.190084,2.07925,0.29257,0.67053,1.33815,0.713267,0.109616,1.56736,0.519954,0.687324,2.64902,0.926343,-0.498823,1.62536,0.853798,-0.329326,1.20187,0.999688,-0.0817959,2.25585,0.827672,0.536498,1.63583,0.554345,0.769349,1.45711,0.509766,0.917153,2.7904,0.898236,0.763394,2.63263,0.811518,0.778382,1.53854,0.891198,0.999681,2.22699,0.923626,0.356492,3.40448,0.691017,0.0611004,1.75496,0.957229,0.394609,3.37222,0.595645,0.363388,1.20095,0.799074,0.107511,2.32187,0.72931,0.523783,2.09561,0.962096,-0.65445,1.10248,0.173331,0.883291,1.67176,0.323476,0.52485,1.01929,0.935033,0.994893,4.00743,0.902174,0.841542,3.12617
1,32,0.681969,0.701987,0.189867,0.0779944,-1.39634,-0.252151,-1.88815,1,500,-7.55391,-7.3211,0.402225,-0.0286606,-1.43312,-7.81511,-1.84379,-2.34474,-0.0321225,-0.620477,0.413193,-0.83559,-1.37388,-0.659314,0.0149446,-0.380566,-0.204118,-0.755624,-0.260122,-0.237099,0.406941,-1.21283,0.387418,0.0521752,0.297123,-0.74792,0.327777,0.0199057,-0.908157,-1.22479,-0.469569,-0.303663,0.0306061,-0.109791,-0.0515524,-0.452721,-0.753194,0.236223,0.0606725,-0.704605,-0.197174,-0.320755,-0.0983175,-0.610531,-0.0672868,-0.0199999,-0.0515914,-0.140608,-2.95049,-2.48437,0.58818,-0.442531,0.0154484,-0.0723926,-0.203889,-2.08087,-4.99645,-0.70581,0.645324,-0.498055,1.62548,-1.54405,0.116723,-0.770177,-0.997887,0.99305,2.05429,0.830839,-0.592273,3.82558,-0.58251,-0.323347,2.45918,-0.447217,0.38188,2.48845,-0.34919,0.243389,4.27692,-0.00506723,-0.600067,3.34079,0.161643,0.686288,2.60242,0.0191493,0.354476,4.78584,-0.560699,0.495298,4.05671,0.408706,0.661028,3.95146,-0.893054,-0.594756,4.05415,0.93699,-0.57251,3.73318,-0.725951,-0.360445,4.88231,0.84008,-0.508416,3.45869,-0.815086,0.971351,3.20057,0.42523,0.258624,3.03488,0.697439,0.0983727,4.09444,-0.0812832,0.38103,4.43903,0.992907,0.612167,2.878,-0.359512,-0.022321,4.08438,0.104058,0.990634,4.74635,-0.492956,0.528739,4.55583,0.944968,0.561388,4.57161,0.62962,0.392216,4.35146,-0.637588,0.982156,2.3176,0.28359,-0.814353,3.76079,0.697806,-0.200118,3.22223,-0.729096,-0.195397,3.02451,0.369888,0.857979,1.96811,0.098134,-0.970342,4.27995,0.199106,-0.956477,2.77064,-0.568086,-0.0717064,4.31661
1,32,-0.773719,0.63269,-0.0316346,0.00785915,0.430344,0.793951,-0.0599008,1,500,0.356894,0.606097,0.404168,0.0933636,0.47854,1.36092,1.0641,0.349869,0.3697,0.609539,0.0588818,0.158796,0.130254,0.124375,0.268068,0.674337,0.790427,-0.00907001,0.116518,0.0173068,0.72252,0.658768,0.127429,0.00168404,0.0455717,0.422877,-0.0288551,0.3163,0.318907,0.407526,0.420883,0.186869,0.340201,0.0208775,0.33457,0.331196,0.454942,0.27685,0.469682,0.00841512,0.349629,0.18543,0.2219,0.185652,0.29117,0.737574,0.221863,1.42267,0.148123,0.191849,0.554697,1.27412,0.421042,0.408076,0.410737,0.19557,-0.0410009,1.27091,0.0738842,0.0182132,0.0809695,0.791768,0.986095,0.0274568,-0.714463,0.179317,2.62927,0.357295,0.980681,3.94505,-0.72147,-0.100493,1.22795,0.328783,0.693523,1.12937,-0.905714,0.261813,2.92111,0.282066,-0.385267,4.58688,0.5825,-0.134619,2.63858,-0.230452,-0.142998,1.68922,0.749695,0.504963,1.12564,0.862545,-0.114565,2.62014,-0.746807,0.860758,2.29101,0.900705,-0.0548574,2.95412,-0.780317,-0.65943,4.34744,-0.13343,-0.806273,3.79696,-0.508746,0.314022,3.34983,0.233777,0.630066,2.86897,0.653,0.940331,4.45508,-0.215484,0.377123,3.169,0.0228008,0.617594,2.71263,0.6796,0.948189,3.082,0.136575,0.604675,3.53532,0.378489,0.0674905,2.66083,-0.0093258,-0.164838,1.23428,-0.964894,-0.421222,1.3871,0.156159,-0.049087,4.03857,-0.979179,0.0650339,1.50332,-0.923767,0.856386,4.17974,0.26228,0.535639,2.66294,-0.348628,-0.616166,1.0568,0.876339,-0.23763,1.73974,-0.541744,-0.510421,1.9278,0.665342,0.726297,1.16806
1,32,0.535194,0.349822,0.675504,0.367267,0.689732,0.321522,-0.167875,1,500,5.61714,0.97222,20.6729,5.8381,8.65419,1.07837,14.5242,-1.57674,48.6348,1.52354,11.3714,-1.86071,26.1023,1.4696,6.32265,0.746934,6.15793,1.60991,18.2879,1.79921,10.0649,-0.368739,5.47485,0.982355,24.376,4.15233,19.7824,2.02227,7.86577,0.377157,26.082,2.99214,16.9727,1.06824,10.0765,-0.76916,19.438,0.603779,16.4756,0.00856564,29.2771,1.90962,16.9273,-3.16109,42.8128,4.91549,19.8875,-0.748006,5.87693,1.32067,12.4139,0.579578,15.9281,5.09281,9.45175,1.27363,5.57782,-1.46393,23.5842,5.36246,23.9479,0.204782,20.9851,-5.46101,0.781479,0.753029,1.92598,0.758474,0.284008,1.70031,0.973812,0.8652,3.13056,-0.10655,0.719546,1.41293,0.706198,0.868114,4.41505,-0.21179,0.705828,1.03956,0.853864,0.879714,4.34701,0.961301,0.983985,2.90498,0.822576,0.55042,1.60493,0.704163,0.675768,2.95415,0.262289,0.969149,2.53456,0.814915,0.761399,1.95023,0.575178,0.420697,1.93324,0.585706,0.602054,2.51423,0.621511,0.969441,2.75579,0.548208,0.5271,2.32662,0.625526,0.772722,3.08454,0.00473952,0.779376,1.54171,0.713202,0.960008,4.07381,0.514242,0.988426,3.61128,0.751192,0.769414,3.78753,-0.244391,0.994958,2.22222,0.930178,0.616196,3.78936,0.0985006,0.72411,2.00736,0.884478,0.659474,1.89208,0.643303,0.900792,3.21153,0.68348,0.262045,1.33449,0.436713,0.558457,1.50912,-0.286238,0.99793,1.18769,0.646689,0.340067,1.75333,0.618156,0.991995,4.21458,-0.41112,0.838707,1.44903
1,32,0.921942,0.130496,-0.262124,-0.253544,1.51905,-1.27594,-0.638441,1,500,1.74187,-1.78146,-0.417399,-1.42452,0.904571,-1.11328,-0.478782,-1.78996,-0.598331,-0.917191,-0.0737725,-0.884841,-0.636916,-3.02744,0.677616,-2.50983,-0.404956,-1.20169,-0.360707,-1.6298,-0.332176,-1.29677,-0.55533,-1.2305,-0.88265,-1.87554,0.452412,-2.56943,1.72784,-7.30294,-0.213115,-1.29305,-0.666147,-1.27203,-0.491068,-1.27926,3.38146,-5.61901,0.00258459,-1.49286,-0.159555,-1.32003,-0.187257,-1.62497,-0.0802574,-1.40428,-0.536797,-1.2567,0.853776,-1.59869,-0.30793,-0.898847,3.64474,-10.4214,2.25491,-7.56421,0.0454252,-1.16831,-0.460055,-0.923539,-1.5013,-7.33295,-0.551477,-0.760166,-0.997752,-0.496755,1.27052,-0.0310228,0.497582,4.60168,-0.0452231,-0.961007,1.44594,0.171255,0.66339,4.01691,0.710232,-0.394917,4.89954,-0.846689,-0.528707,4.59747,0.62436,0.464458,2.69135,-0.0215468,-0.0858605,1.85456,-0.0515376,0.225953,4.90986,0.284646,0.166191,3.37179,-0.111076,0.230546,4.41159,0.62182,-0.12027,3.90477,0.901585,0.411268,3.6823,-0.0217504,0.0863363,2.07973,0.356447,0.0639147,1.45018,-0.229411,0.0903338,4.00288,0.665165,0.172004,4.59011,0.593023,-0.191663,3.51126,-0.114854,-0.113752,1.12721,0.508907,-0.545513,2.09941,-0.381883,0.148422,4.00182,0.800178,-0.596808,1.93713,-0.415402,0.149455,3.67591,0.309591,0.259636,4.80986,-0.959049,-0.244587,2.06736,0.253099,-0.636605,3.87623,0.291811,0.00528538,1.25827,0.00162303,0.347813,1.51577,-0.77869,-0.143639,3.75819,0.634861,-0.618749,3.76129,0.980345,0.225922,1.9399,0.877238,-0.859304,4.04162
1,32,-0.099452,0.239099,-0.640267,-0.723187,1.59252,1.56347,1.286,1,500,0.740128,3.71013,5.53568,6.89549,2.1532,3.72053,10.2878,14.2084,3.46183,8.12132,1.93599,8.8559,1.1069,4.37343,3.698,5.56062,8.64579,9.16806,0.677233,6.51299,3.8732,6.15401,11.0887,14.7769,9.5072,14.6141,8.65905,16.855,1.22745,5.07202,0.862814,5.56146,10.8999,17.989,12.2257,18.7495,14.651,23.1505,1.50049,7.57227,1.13617,3.46421,0.485008,2.99523,12.0437,13.6011,1.2647,18.4661,13.2708,16.2348,1.1579,8.46501,8.86139,9.61019,0.878781,8.65789,6.46247,9.00571,0.722433,4.65056,2.35963,8.57018,15.2523,23.2575,0.550251,-0.832568,1.18094,0.0724329,0.409791,1.08281,0.946001,0.39214,1.02293,0.458468,0.715444,1.38191,0.621656,-0.0652313,1.44609,0.843974,-0.540048,1.66088,0.724273,-0.601124,1.28548,0.0771905,0.0619634,1.07446,-0.104564,0.573782,1.06324,0.894017,-0.897945,1.6217,0.855517,0.640242,1.27157,-0.536807,-0.222721,1.11194,0.343693,0.409836,1.39399,0.871672,0.457611,1.65993,0.989238,-0.501021,1.43688,0.185018,-0.982015,1.3212,-0.320156,-0.25802,1.24303,0.205181,0.310232,1.39015,0.480631,0.523902,1.51242,0.855698,-0.615166,1.61895,0.527345,-0.544943,1.06866,0.721284,-0.924219,1.0759,-0.510202,0.0232238,1.06627,0.910797,-0.91613,1.96084,-0.0570027,0.424626,1.22279,0.150546,-0.991294,1.45434,-0.52951,0.0259577,1.00417,0.507282,-0.973684,1.60163,-0.0448271,0.151128,1.16649,0.91515,-0.795981,1.41964,0.64398,-0.464932,1.5532,0.478685,0.587708,1.49988
