problem_type,num_points,pose_gt,scale_gt,focal_gt,x_point,X_point
1,3,-0.462268,-0.302676,0.812495,0.18587,-1.37012,-1.4979,1.52946,1,500,-9.95383,0.430544,-1.84562,-0.79472,-12.1689,1.61067,0.432705,-0.544954,3.14551,-0.148107,-0.231219,1.14187,0.864913,-0.6902,2.94781
1,3,0.40204,-0.660698,-0.425323,0.470045,-0.214195,-0.978971,1.06788,1,500,-1.48574,-1.44364,-3.36616,-0.776237,-1.24139,-0.222054,0.312791,-0.32143,1.62664,-0.84211,-0.308153,4.57382,-0.71921,0.92147,2.61492
1,3,0.410417,0.516933,0.552418,0.50909,-0.2545,-0.278622,1.7604,1,500,12.5852,-2.05713,1.01868,-0.280085,6.3225,-1.50268,0.344587,-0.806949,4.66049,-0.00267711,0.773089,2.45895,0.0229734,-0.519329,4.56866
1,3,-0.275092,-0.418646,0.843436,-0.194101,0.757823,-0.50342,1.91291,1,500,1.13884,3.43583,1.96815,2.58302,-0.326381,11.039,0.554606,0.894991,1.8245,0.881596,-0.305261,2.09635,0.0909077,-0.353941,3.66653
1,3,0.408153,-0.355692,0.671987,0.5053,0.430276,-0.501896,1.38818,1,500,0.99237,3.50585,1.61308,5.52089,1.28492,0.339823,0.769349,-0.390012,3.21234,0.956762,-0.320981,3.9801,0.471573,0.978563,1.09595
1,3,0.745853,-0.00784817,0.441044,0.499122,-1.00575,1.4302,0.230066,1,500,0.886862,2.45976,-1.11496,4.18077,1.76456,3.96459,0.99305,0.81146,4.66168,0.537948,-0.138532,1.09756,-0.34919,0.638458,2.95318
1,3,0.903141,0.0779265,-0.333185,0.259327,0.674658,-1.35806,0.832378,1,500,-0.466084,0.526406,0.167703,-0.425657,-0.134071,-0.551108,-0.0676373,-0.914876,4.93238,-0.477812,0.0907978,1.18002,0.363796,-0.137514,1.07733
1,3,0.10541,0.538856,0.373788,0.747533,1.4779,-0.645448,0.828799,1,500,5.55658,-2.09543,4.96087,-1.39672,12.0074,0.759818,-0.66682,0.377905,2.1792,-0.081787,0.337532,1.29566,0.752981,0.993875,1.46049
1,3,0.176526,-0.625895,0.75782,0.0529464,-1.3543,0.205488,-0.513536,1,500,-1.06263,12.8459,-3.27192,25.0548,-2.13237,9.00385,0.931038,-0.874725,2.57398,0.697265,-0.907582,2.85967,0.857859,-0.74881,1.69084
1,3,-0.520065,0.75431,0.21749,0.336521,-1.57134,-0.592027,-1.06136,1,500,-0.459106,-1.65343,-4.70641,-14.0839,-2.06182,-1.57494,-0.309191,-0.750314,4.53092,0.779723,-0.440725,2.71556,-0.91789,0.1509,1.46006
1,3,0.198147,0.897421,0.202044,-0.338454,0.944042,0.0818868,-1.60474,1,500,-1.05202,-1.83676,-0.471038,-0.360755,-0.455638,-1.01151,-0.156625,-0.272427,4.45547,0.911868,0.999443,3.46137,0.737511,-0.0450094,4.74491
1,3,0.766644,-0.478852,-0.195555,0.380417,-0.0395042,-1.76157,-0.716558,1,500,-1.52666,0.330506,-1.27286,0.00923427,-2.00431,-0.403225,-0.811111,-0.18768,3.80266,0.161388,0.217865,4.84502,0.952325,-0.421352,4.43432
1,3,-0.843982,0.167041,-0.110666,0.497539,0.413184,-0.953502,1.271,1,500,0.28817,-0.818646,0.849595,-1.48059,0.734539,-1.04235,0.183505,-0.705982,1.97299,-0.477888,0.433199,3.52991,-0.986511,-0.476138,4.69115
1,3,-0.222825,-0.676774,-0.365124,-0.599175,1.0341,0.711181,-0.326806,1,500,9.57728,-0.485019,7.01061,-0.0553153,20.4336,2.23759,-0.621591,0.381926,3.06985,-0.621621,0.516944,2.65531,-0.0598123,0.564425,2.71904
1,3,0.0507348,0.847614,-0.298013,-0.436078,-0.83605,-1.4289,1.60038,1,500,-0.835963,-0.40098,-1.43892,0.0939097,-1.56998,0.149521,-0.00915902,0.0875019,1.14968,-0.599824,-0.243488,4.76898,-0.73977,0.0498718,4.46054
1,3,-0.457125,-0.0026278,-0.543035,0.704374,-0.0241733,0.387771,0.797249,1,500,1.24784,-1.02147,13.1922,-3.43262,16.311,-9.64322,0.269482,-0.302209,1.07087,-0.428723,-0.98058,1.84531,0.0152818,-0.936888,2.22649
1,3,-0.497752,-0.265862,0.682797,0.464057,-0.855427,0.703584,1.40751,1,500,-1.17946,0.466624,-10.9575,-0.197756,-8.91068,1.40319,-0.13893,-0.857895,1.02317,-0.477456,0.035809,3.36083,0.107434,0.0149992,2.68477
1,3,-0.24925,0.509811,-0.431613,-0.701197,1.33383,-0.401922,0.796557,1,500,5.33851,3.74114,-0.403897,0.703663,0.709328,0.673201,-0.0350102,0.734469,1.25202,0.419977,-0.939859,1.548,0.195883,-0.360643,1.16656
1,3,-0.0981099,-0.929988,0.298266,-0.191141,-1.6933,1.80263,1.37715,1,500,-0.645572,1.25154,-0.171406,1.51585,-0.099585,0.721234,-0.789311,0.859644,2.40949,0.760214,0.762279,2.67653,-0.628491,-0.714085,4.8123
