Optimal control state trajectory ( x, y, z, r, p, w, x_dot, y_dot, z_dot, r_dot, p_dot, w_dot )
0.030000,0.000000,0.130000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.189737
0.030000,0.000000,0.130005,-0.000001,0.000000,0.001963,0.000949,0.000000,0.000000,0.245402
0.030000,0.000000,0.130015,0.000045,0.000000,0.002890,0.002176,0.000000,0.000000,0.259645
0.030000,0.000000,0.130029,0.000152,0.000000,0.003783,0.003474,0.000000,0.000000,0.260993
0.030001,0.000000,0.130048,0.000320,0.000000,0.004642,0.004779,0.000000,0.000000,0.258236
0.030003,0.000000,0.130071,0.000550,0.000000,0.005468,0.006070,0.000000,0.000000,0.254088
0.030005,0.000000,0.130099,0.000839,0.000000,0.006261,0.007341,0.000000,0.000000,0.249394
0.030010,0.000000,0.130130,0.001184,0.000000,0.007024,0.008587,0.000000,0.000000,0.244421
0.030015,0.000000,0.130165,0.001582,0.000000,0.007757,0.009810,0.000000,0.000000,0.239260
0.030023,0.000000,0.130204,0.002032,0.000000,0.008460,0.011006,0.000000,0.000000,0.233948
0.030034,0.000000,0.130246,0.002530,0.000000,0.009135,0.012176,0.000000,0.000000,0.228503
0.030046,0.000000,0.130292,0.003074,0.000000,0.009782,0.013318,0.000000,0.000000,0.222938
0.030062,0.000000,0.130341,0.003662,0.000000,0.010402,0.014433,0.000000,0.000000,0.217267
0.030080,0.000000,0.130393,0.004291,0.000000,0.010996,0.015519,0.000000,0.000000,0.211500
0.030101,0.000000,0.130448,0.004958,0.000000,0.011565,0.016577,0.000000,0.000000,0.205647
0.030126,0.000000,0.130506,0.005662,0.000000,0.012110,0.017605,0.000000,0.000000,0.199720
0.030154,0.000000,0.130566,0.006399,0.000000,0.012630,0.018603,0.000000,0.000000,0.193728
0.030186,0.000000,0.130629,0.007167,0.000000,0.013127,0.019572,0.000000,0.000000,0.187682
0.030222,0.000000,0.130695,0.007965,0.000000,0.013602,0.020511,0.000000,0.000000,0.181590
0.030262,0.000000,0.130763,0.008790,0.000000,0.014055,0.021419,0.000000,0.000000,0.175463
0.030306,0.000000,0.130833,0.009639,0.000000,0.014487,0.022296,0.000000,0.000000,0.169310
0.030354,0.000000,0.130906,0.010511,0.000000,0.014899,0.023142,0.000000,0.000000,0.163138
0.030407,0.000000,0.130980,0.011404,0.000000,0.015291,0.023958,0.000000,0.000000,0.156958
0.030464,0.000000,0.131057,0.012315,0.000000,0.015664,0.024743,0.000000,0.000000,0.150777
0.030525,0.000000,0.131135,0.013242,0.000000,0.016018,0.025497,0.000000,0.000000,0.144602
0.030592,0.000000,0.131215,0.014184,0.000000,0.016355,0.026220,0.000000,0.000000,0.138443
0.030662,0.000000,0.131297,0.015138,0.000000,0.016674,0.026912,0.000000,0.000000,0.132306
0.030738,0.000000,0.131380,0.016103,0.000000,0.016976,0.027573,0.000000,0.000000,0.126199
0.030819,0.000000,0.131465,0.017077,0.000000,0.017262,0.028204,0.000000,0.000000,0.120128
0.030904,0.000000,0.131551,0.018058,0.000000,0.017532,0.028805,0.000000,0.000000,0.114100
0.030994,0.000000,0.131639,0.019045,0.000000,0.017787,0.029376,0.000000,0.000000,0.108121
0.031090,0.000000,0.131728,0.020035,0.000000,0.018028,0.029916,0.000000,0.000000,0.102198
0.031190,0.000000,0.131818,0.021028,0.000000,0.018255,0.030427,0.000000,0.000000,0.096336
0.031295,0.000000,0.131909,0.022021,0.000000,0.018467,0.030909,0.000000,0.000000,0.090540
0.031405,0.000000,0.132002,0.023014,0.000000,0.018667,0.031362,0.000000,0.000000,0.084817
0.031520,0.000000,0.132095,0.024004,0.000000,0.018854,0.031786,0.000000,0.000000,0.079170
0.031640,0.000000,0.132189,0.024991,0.000000,0.019029,0.032182,0.000000,0.000000,0.073605
0.031765,0.000000,0.132285,0.025972,0.000000,0.019192,0.032550,0.000000,0.000000,0.068126
0.031895,0.000000,0.132380,0.026948,0.000000,0.019344,0.032890,0.000000,0.000000,0.062737
0.032030,0.000000,0.132477,0.027916,0.000000,0.019485,0.033204,0.000000,0.000000,0.057442
0.032169,0.000000,0.132575,0.028876,0.000000,0.019615,0.033491,0.000000,0.000000,0.052244
0.032314,0.000000,0.132673,0.029826,0.000000,0.019735,0.033752,0.000000,0.000000,0.047148
0.032463,0.000000,0.132771,0.030766,0.000000,0.019845,0.033988,0.000000,0.000000,0.042156
0.032617,0.000000,0.132871,0.031694,0.000000,0.019946,0.034199,0.000000,0.000000,0.037272
0.032775,0.000000,0.132970,0.032609,0.000000,0.020038,0.034385,0.000000,0.000000,0.032497
0.032938,0.000000,0.133070,0.033510,0.000000,0.020121,0.034548,0.000000,0.000000,0.027835
0.033106,0.000000,0.133171,0.034397,0.000000,0.020196,0.034687,0.000000,0.000000,0.023287
0.033278,0.000000,0.133272,0.035270,0.000000,0.020263,0.034803,0.000000,0.000000,0.018856
0.033454,0.000000,0.133373,0.036126,0.000000,0.020322,0.034898,0.000000,0.000000,0.014543
0.033635,0.000000,0.133475,0.036965,0.000000,0.020373,0.034970,0.000000,0.000000,0.010349
0.033819,0.000000,0.133577,0.037787,0.000000,0.020418,0.035022,0.000000,0.000000,0.006278
0.034008,0.000000,0.133679,0.038591,0.000000,0.020456,0.035053,0.000000,0.000000,0.002328
0.034201,0.000000,0.133781,0.039377,0.000000,0.020487,0.035065,0.000000,0.000000,-0.001498
0.034398,0.000000,0.133884,0.040144,0.000000,0.020512,0.035058,0.000000,0.000000,-0.005200
0.034599,0.000000,0.133986,0.040891,0.000000,0.020531,0.035032,0.000000,0.000000,-0.008778
0.034803,0.000000,0.134089,0.041618,0.000000,0.020544,0.034988,0.000000,0.000000,-0.012230
0.035011,0.000000,0.134192,0.042325,0.000000,0.020551,0.034927,0.000000,0.000000,-0.015557
0.035223,0.000000,0.134294,0.043012,0.000000,0.020554,0.034849,0.000000,0.000000,-0.018759
0.035438,0.000000,0.134397,0.043677,0.000000,0.020551,0.034755,0.000000,0.000000,-0.021836
0.035657,0.000000,0.134500,0.044321,0.000000,0.020543,0.034646,0.000000,0.000000,-0.024788
0.035878,0.000000,0.134603,0.044944,0.000000,0.020531,0.034522,0.000000,0.000000,-0.027615
0.036103,0.000000,0.134705,0.045545,0.000000,0.020514,0.034384,0.000000,0.000000,-0.030318
0.036331,0.000000,0.134808,0.046124,0.000000,0.020493,0.034232,0.000000,0.000000,-0.032899
0.036561,0.000000,0.134910,0.046681,0.000000,0.020468,0.034068,0.000000,0.000000,-0.035357
0.036795,0.000000,0.135013,0.047216,0.000000,0.020439,0.033891,0.000000,0.000000,-0.037693
0.037031,0.000000,0.135115,0.047729,0.000000,0.020406,0.033702,0.000000,0.000000,-0.039910
0.037269,0.000000,0.135217,0.048220,0.000000,0.020369,0.033503,0.000000,0.000000,-0.042008
0.037510,0.000000,0.135319,0.048689,0.000000,0.020330,0.033293,0.000000,0.000000,-0.043988
0.037754,0.000000,0.135420,0.049135,0.000000,0.020286,0.033073,0.000000,0.000000,-0.045852
0.038000,0.000000,0.135522,0.049560,0.000000,0.020240,0.032844,0.000000,0.000000,-0.047601
0.038247,0.000000,0.135623,0.049962,0.000000,0.020191,0.032606,0.000000,0.000000,-0.049238
0.038497,0.000000,0.135724,0.050343,0.000000,0.020139,0.032359,0.000000,0.000000,-0.050763
0.038749,0.000000,0.135825,0.050702,0.000000,0.020084,0.032106,0.000000,0.000000,-0.052179
0.039002,0.000000,0.135925,0.051040,0.000000,0.020027,0.031845,0.000000,0.000000,-0.053488
0.039258,0.000000,0.136025,0.051356,0.000000,0.019967,0.031577,0.000000,0.000000,-0.054691
0.039514,0.000000,0.136125,0.051650,0.000000,0.019904,0.031304,0.000000,0.000000,-0.055791
0.039773,0.000000,0.136225,0.051924,0.000000,0.019840,0.031025,0.000000,0.000000,-0.056790
