Optimal control state trajectory ( x, y, z, r, p, w, x_dot, y_dot, z_dot, r_dot, p_dot, w_dot )
0.050000,0.000000,0.100000,0.000000,0.000000,0.002500,0.000000,0.000000,0.000000,0.079057
0.050000,0.000000,0.100013,-0.000000,0.000000,0.004908,0.000395,0.000000,0.000000,0.102251
0.050000,0.000000,0.100037,0.000019,0.000000,0.007226,0.000907,0.000000,0.000000,0.108190
0.050000,0.000000,0.100073,0.000065,0.000000,0.009458,0.001447,0.000000,0.000000,0.108761
0.050000,0.000000,0.100120,0.000137,0.000000,0.011605,0.001991,0.000000,0.000000,0.107627
0.050001,0.000000,0.100178,0.000236,0.000000,0.013671,0.002529,0.000000,0.000000,0.105919
0.050002,0.000000,0.100247,0.000359,0.000000,0.015658,0.003059,0.000000,0.000000,0.103986
0.050004,0.000000,0.100325,0.000507,0.000000,0.017568,0.003579,0.000000,0.000000,0.101940
0.050007,0.000000,0.100413,0.000678,0.000000,0.019403,0.004089,0.000000,0.000000,0.099818
0.050010,0.000000,0.100510,0.000870,0.000000,0.021167,0.004588,0.000000,0.000000,0.097635
0.050014,0.000000,0.100616,0.001083,0.000000,0.022860,0.005076,0.000000,0.000000,0.095399
0.050020,0.000000,0.100730,0.001316,0.000000,0.024486,0.005553,0.000000,0.000000,0.093114
0.050026,0.000000,0.100853,0.001568,0.000000,0.026045,0.006018,0.000000,0.000000,0.090785
0.050034,0.000000,0.100983,0.001837,0.000000,0.027541,0.006472,0.000000,0.000000,0.088417
0.050043,0.000000,0.101120,0.002122,0.000000,0.028975,0.006914,0.000000,0.000000,0.086013
0.050054,0.000000,0.101265,0.002423,0.000000,0.030350,0.007345,0.000000,0.000000,0.083578
0.050066,0.000000,0.101417,0.002738,0.000000,0.031666,0.007762,0.000000,0.000000,0.081116
0.050080,0.000000,0.101575,0.003067,0.000000,0.032926,0.008168,0.000000,0.000000,0.078630
0.050095,0.000000,0.101740,0.003408,0.000000,0.034131,0.008561,0.000000,0.000000,0.076125
0.050112,0.000000,0.101911,0.003760,0.000000,0.035283,0.008942,0.000000,0.000000,0.073603
0.050131,0.000000,0.102087,0.004123,0.000000,0.036385,0.009310,0.000000,0.000000,0.071069
0.050152,0.000000,0.102269,0.004496,0.000000,0.037436,0.009665,0.000000,0.000000,0.068525
0.050174,0.000000,0.102456,0.004877,0.000000,0.038440,0.010008,0.000000,0.000000,0.065977
0.050198,0.000000,0.102648,0.005266,0.000000,0.039397,0.010338,0.000000,0.000000,0.063426
0.050225,0.000000,0.102845,0.005662,0.000000,0.040309,0.010655,0.000000,0.000000,0.060875
0.050253,0.000000,0.103047,0.006065,0.000000,0.041177,0.010959,0.000000,0.000000,0.058329
0.050283,0.000000,0.103253,0.006472,0.000000,0.042003,0.011251,0.000000,0.000000,0.055790
0.050316,0.000000,0.103463,0.006885,0.000000,0.042788,0.011530,0.000000,0.000000,0.053261
0.050350,0.000000,0.103677,0.007301,0.000000,0.043534,0.011796,0.000000,0.000000,0.050744
0.050387,0.000000,0.103894,0.007720,0.000000,0.044241,0.012050,0.000000,0.000000,0.048243
0.050425,0.000000,0.104116,0.008141,0.000000,0.044911,0.012291,0.000000,0.000000,0.045760
0.050466,0.000000,0.104340,0.008564,0.000000,0.045545,0.012520,0.000000,0.000000,0.043297
0.050509,0.000000,0.104568,0.008988,0.000000,0.046144,0.012736,0.000000,0.000000,0.040857
0.050554,0.000000,0.104799,0.009413,0.000000,0.046710,0.012941,0.000000,0.000000,0.038443
